arm,model_name,question_number,question_type,judge_recommended,context_rows,context_basis,context_truncated,factual_faithfulness,completeness,correctness,evidence_grounding,company_grounding,usefulness,deepeval_mean,status,judge_seconds,factual_faithfulness_reason,completeness_reason,correctness_reason,evidence_grounding_reason,company_grounding_reason,usefulness_reason
batchwise_map_reduce,gemma3:12b,11,list_or_lookup,False,3,supporting+gold,False,1.0,1.0,1.0,1.0,1.0,1.0,1.0,ok,28.56,"All factual statements—company name, the three product/service items, and the LaGrange, Troup County location in Georgia—are directly present in the provided context rows, and no unsupported claims are made.","The response lists all three products (automotive aftermarket parts, motor vehicle engines and parts, fire truck bodies) and correctly notes that they come from three records in LaGrange, Troup County, matching the gold answer's content without omitting any required fields.","The actual output correctly identifies Sewon America Inc., lists the three exact products from the context (automotive aftermarket parts, motor vehicle engines and parts, fire truck bodies), cites the correct row_ids, and notes that the records are from LaGrange, Troup County, matching the expected answer. No wrong companies, counts, or facts are present.","All three cited row_ids (148, 151, 161) appear in the provided context with Sewon America Inc. as the company and matching product/service entries, making the evidence fully consistent and traceable.","The actual output asserts only ""Sewon America Inc."", which appears verbatim in all three context rows, so the single asserted company is fully grounded with no hallucinations.","The response directly answers the query by listing the primary products and services first, then provides a clear, well‑structured evidence table with row IDs, making it concise and easy to follow."
batchwise_map_reduce,gemma3:12b,12,list_multi_filter,False,45,supporting+gold,True,0.0,0.0,0.0,0.1,0.0,0.2,0.05,ok,49.96,"The answer lists dozens of companies and row_ids (e.g., 54‑74, 170) that are not present in the provided context, and several role assignments contradict the context data (e.g., Arising Industries Inc. is shown as ""Indirect"" instead of ""General Automotive""). Because most factual claims are unsupported or incorrect, the response receives a score of 0.","The actual output lists 65 companies and a count of 65, while the expected answer contains only three specific companies with their roles. It includes many irrelevant entries and does not match the gold answer's content or count, failing to address the required parts of the question.","The response lists dozens of companies (claiming 36 then 65) and includes many with indirect or no EV/battery relevance, while the gold answer contains only three firms (Duckyang, GSC Steel Stamping LLC, Enchem America Inc.) with their correct roles. The count is wrong and numerous entries contradict the expected primary involvement, violating steps 1 and 2.","The answer cites dozens of row_ids (e.g., 14, 20, 29, 74, 170) that are not present in the provided context, and many listed companies cannot be matched to any context entry. Because the evidence is largely fabricated or mismatched, the response fails the traceability check.","The actual output lists 65 company names, but only a minority (e.g., Grudem, Flambeau Inc., Arising Industries Inc., Dinex Emissions Inc., ACM Georgia LLC, FOX Factory, Ascend Elements, Aspen Aerogels, Aurubis, Dongwon Autopart Technology Georgia LLC, Beaver Manufacturing Co. Inc., AVS, Blue Bird Corp., Blue Ridge Manufacturing, Bonnell Aluminum, Boogook Industries, Down 2 Earth Trailers, Bosch (Automotive Division), Club Car LLC, Constellium Automotive USA, Big Tex Trailer Manufacturing Inc., DAEHAN Solution Georgia LLC, Daesol Ausys, Bosal Industries Georgia, DAS Corp., Duckyang, Eaton Corp.","The response is neither clear nor directly answering the request; it claims ""36 companies"" but then lists 65 rows and includes many unrelated or duplicate entries (e.g., Mercedes-Benz USA LLC, duplicates like Bonnell Aluminum). The table is cluttered with extraneous row IDs and supporting IDs, contradicts the stated count, and does not succinctly present a list of Tier 2/3 Georgia EV/battery firms. This rambling, contradictory format fails the communication quality criteria."
batchwise_map_reduce,gemma3:12b,13,list_or_lookup,False,6,supporting+gold,False,0.9,0.2,0.8,1.0,1.0,1.0,0.8167,ok,31.18,"All six companies, their locations in Georgia, categories (Tier 1, Tier 1/2, Tier 2/3) and EV supply chain roles match the context rows. However, the output claims the network spans only Tier categories while including Suzuki Manufacturing, which is listed as an OEM in the context, making that categorization claim unsupported.","The answer lists all six correct companies, tiers, and roles, matching the gold list, but it omits the required ""Primary OEMs"" information for each supplier that appears in the expected output. Because a key field is missing, the response is heavily penalized despite having the right entities.","The answer correctly lists all six Rivian-linked suppliers in Georgia with accurate company names, tiers, and EV supply chain roles, matching the expected rows and count. However, it omits the required ""Primary OEMs"" information that appears in the gold output, resulting in a missing field penalty.","All six cited companies (Duckyang, Enchem America Inc., GSC Steel Stamping LLC, Hyundai Transys Georgia Powertrain, Racemark International LLC, Suzuki Manufacturing of America Corp.) appear in the context with the exact same row_id values and matching roles, so the evidence is fully traceable and consistent.","The actual output lists six companies (Duckyang, Enchem America Inc., GSC Steel Stamping LLC, Hyundai Transys Georgia Powertrain, Racemark International LLC, Suzuki Manufacturing of America Corp.) and each appears exactly in the provided context rows, so all are grounded with no hallucinations.","The response directly answers the request by presenting a concise summary first and then a well‑structured table that lists all six suppliers, their tier categories, and EV supply chain roles for Rivian in Georgia. It includes supporting row IDs and a count, with no rambling or contradictions, meeting the communication quality criteria."
batchwise_map_reduce,gemma3:12b,14,list_multi_filter,False,4,supporting+gold,False,0.2,0.0,0.0,1.0,1.0,0.9,0.5167,ok,29.01,"The answer lists three Georgia firms (Woodbridge Foam Corp., Woory Industrial Co., Yachiyo Manufacturing of America LLC) as having wiring‑harness EV roles, but the context only supports Woodbridge and WIKA USA for wiring‑harness work. Woory's role is connectors/electronics and Yachiyo's is electrical distribution, not wiring harnesses, so those claims are unsupported. Additionally, the answer omits WIKA USA, which does have a wiring‑harness role. Because several factual statements are incorrect, the score is low.","The response lists three Georgia companies (Woodbridge Foam Corp., Woory Industrial Co., Yachiyo Manufacturing of America LLC) while the gold answer includes only two (WIKA USA and Woodbridge Foam Corp.). It omits WIKA USA, adds two incorrect firms, and does not match the expected Primary OEM information. Because it fails to cover all required items, it receives no credit.","The actual output lists three companies (Woodbridge Foam Corp., Woory Industrial Co., Yachiyo Manufacturing) instead of the two expected Georgia wiring‑harness firms (WIKA USA and Woodbridge Foam). It omits WIKA USA, includes unrelated companies, and provides an incorrect count of 3. These factual errors violate step 2, resulting in a near‑zero alignment score.","The answer cites companies Woodbridge Foam Corp., Woory Industrial Co., and Yachiyo Manufacturing of America LLC with row_ids 197‑199, which exactly match entries in the provided context. The evidence table also aligns perfectly with those rows, confirming the EV wiring harness role and lack of Primary OEMs. All citations are traceable and consistent, so full alignment is achieved.","The output lists Woodbridge Foam Corp., Woory Industrial Co., and Yachiyo Manufacturing of America LLC; each appears exactly in the provided context rows (197‑199). No company is missing or a spelling variant, so all asserted companies are grounded.","The response directly answers the query by listing the Georgia companies that have EV wiring‑harness roles and explicitly notes that no Primary OEMs are provided. It presents the result first, follows with a clear table of evidence, and stays concise without unnecessary rambling or contradictions, meeting the communication quality criteria."
batchwise_map_reduce,gemma3:12b,15,list_or_lookup_judge_recommended,True,1,supporting+gold,False,0.0,0.0,0.0,0.2,1.0,0.2,0.2333,ok,24.88,"The answer claims GSC Steel Stamping LLC belongs to the ""Electronic and Other Electrical Equipment"" industry group, but the context lists its Industry Group as ""Machinery Except Electrical,"" so that key claim is unsupported; only the Tier 2/3 category and Power Electronics role are correct. Because not all factual statements are backed by the provided row, the response receives no credit.","The actual output contradicts the expected answer by listing a Georgia company (GSC Steel Stamping LLC) when the gold answer states there are no such Tier 2/3 companies in the specified industry group, thus failing to address the question as required.","The actual answer claims one Georgia Tier 2/3 company (GSC Steel Stamping LLC) fits the Electronic and Other Electrical Equipment group, but the gold answer states there are no such companies; the listed row is in a different industry group (Machinery Except Electrical). This factual disagreement on both presence and industry classification violates the evaluation steps.","The response cites row_id 69, which correctly matches GSC Steel Stamping LLC in the context, so the evidence is traceable. However, the answer claims the company belongs to the ""Electronic and Other Electrical Equipment"" industry group, while the context lists its Industry Group as ""Machinery Except Electrical,"" making the key claim inconsistent with the provided data. Because the evidence does not support the required industry classification, the alignment is poor.","The only company mentioned, GSC Steel Stamping LLC, is found exactly in the provided context, so it is fully grounded with no hallucinated entities.","The response attempts a structured answer but misidentifies the industry group (listing ""Machinery Except Electrical"" instead of the requested Electronic and Electrical Equipment group) and notes this mismatch, showing it does not directly satisfy the query. While concise in stating one company, the contradictory note and incorrect categorization reduce clarity and relevance."
batchwise_map_reduce,gemma3:12b,16,list_multi_filter_judge_recommended,True,4,supporting+gold,False,0.2,0.0,0.0,1.0,1.0,0.3,0.4167,ok,31.3,"Only Duckyang's electrodeposited copper foil claim is supported by the context. The answer incorrectly lists F&P Georgia Manufacturing, Hollingsworth & Vose Co., and Hyundai Motor Group as manufacturers of materials suitable for EV battery current collectors, which the context does not indicate (they provide lithium‑ion battery recyclers/materials or battery parts, not copper foil). These unsupported claims lower the alignment score.","The answer should list only the one Georgia company (Duckyang) identified in the gold answer, but it adds three unrelated companies and extra details, deviating from the expected output.","The response lists four Georgia companies (Duckyang, F&P Georgia Manufacturing, Hollingsworth & Vose Co., Hyundai Motor Group) and a count of 4, whereas the expected answer identifies only Duckyang as the sole manufacturer of copper foil for EV battery current collectors with a count of 1. The extra companies are not relevant to the requested material, resulting in factual disagreement with the gold output.","All cited companies (Duckyang, F&P Georgia Manufacturing, Hollingsworth & Vose Co., Hyundai Motor Group) appear in the context with the exact row_ids and matching product/service details, making the evidence fully consistent and traceable.","The actual output lists Duckyang, F&P Georgia Manufacturing, Hollingsworth & Vose Co., and Hyundai Motor Group; each appears exactly in the provided context rows, so every asserted company is grounded with no hallucinated entries.","The response lists four Georgia-based firms, but only one (Duckyang) actually matches the request for copper foil/electrodeposited materials; the other three are unrelated battery material providers. While the answer is structured and includes a table, it adds irrelevant entries and thus does not directly address the query, resulting in a low alignment score."
batchwise_map_reduce,gemma3:12b,17,list_or_lookup,False,6,supporting+gold,False,0.0,0.0,0.0,0.4,0.8,0.5,0.2833,ok,37.75,"All six companies listed are unsupported for engineered plastics, polymers, or composite materials; the context rows describe battery parts, electronics, gaskets, and other items, none matching the requested material category, so the answer contains invented claims.","The actual output lists six Georgia Tier 1/2 companies, contradicting the expected answer which states that no such companies are identified; it fails to address the core claim of the gold answer and provides incorrect company details.","The actual answer lists six Georgia Tier 1/2 firms as producing engineered plastics, polymers, or composites, contradicting the gold expected output which states that no such companies are identified. The listed companies' product descriptions in the context (gaskets, battery materials, electronics) do not match the required material category, so the selection, count, and fields are all incorrect.","Four of the six companies (Fouts Brothers, Hollingsworth & Vose, Honda Development, Hyundai Motor Group) correctly match context rows and cited row_ids, but two are mis‑matched: the answer lists ""Hyundai Transys Georgia Powertrain"" with row_id 130 (the context row 130 is Seating Systems), and attributes ""Hyundai Transys Georgia Seating Systems"" to row_id 99 (row 99 in context is Hyundai MOBIS). These inconsistencies mean the evidence is not fully traceable, resulting in a low alignment score.","The output lists six companies, but one—""Hyundai Transys Georgia Powertrain"" (row_id 130)—does not appear in the context and is not a clear spelling variant of any listed name; the context contains ""Hyundai Transys Georgia Seating Systems"" instead. All other names are present in the context (the seating systems name appears, albeit with a different row_id). Because one asserted company is ungrounded, the response loses points, resulting in a score reflecting five out of six grounded companies.","The response is well‑structured and begins with a concise list of six Georgia Tier 1/2 companies, satisfying step 1 and the preference for stating the result first. However, most of the listed firms (e.g., Hyundai Motor Group, Honda Development & Manufacturing) and the evidence rows describe battery or electronics products rather than engineered plastics, polymers, or composites, which contradicts the question’s focus and makes the answer miss the point, leading to a moderate penalty."
batchwise_map_reduce,gemma3:12b,18,list_or_lookup,False,8,supporting+gold,False,0.6,0.0,0.2,0.3,0.7,0.9,0.45,ok,31.6,"Two of the three companies (GSC Steel Stamping LLC and Hyundai MOBIS) are correctly identified with their tiers and product categories as shown in the context rows 69 and 99. However, the third entry claims Jefferson Southern Corporation (Tier 1) using row_id 90, but row 90 in the context is Oneda Corp., not Jefferson Southern, so that claim is unsupported. Because one of three factual statements is incorrect, the response does not fully align with the evaluation steps.","The actual output lists only three companies and omits three of the five required Georgia firms (Yazaki North America, ZF Gainesville LLC, Hyundai Transys Georgia Seating Systems) that appear in the gold answer, while adding an unrelated company (Jefferson Southern Corporation). Because it fails to cover all parts of the expected answer, it receives no credit.","The answer only lists three companies (GSC Steel Stamping LLC, Hyundai MOBIS (Georgia), Jefferson Southern Corporation) while the gold answer requires five specific Georgia firms (Yazaki North America, ZF Gainesville LLC, GSC Steel Stamping LLC, Hyundai MOBIS (Georgia), Hyundai Transys Georgia Seating Systems). Two required companies are missing and one incorrect company is added. The count is also wrong (3 vs 5). These factual discrepancies lead to a very low alignment score.","Two of the three cited row_ids (69 for GSC Steel Stamping LLC and 99 for Hyundai MOBIS (Georgia)) correctly match companies present in the context, but row_id 90 refers to Oneda Corp., not Jefferson Southern Corporation, which is absent from the context. The evidence therefore contains a fabricated/mismatched entry, reducing alignment.","The output lists three companies: GSC Steel Stamping LLC, Hyundai MOBIS (Georgia), and Jefferson Southern Corporation. The first two appear exactly in the provided context rows, but Jefferson Southern Corporation is absent and has no clear spelling variant in the context, making it a hallucinated entry. Because one of three asserted companies is ungrounded, the score is reduced accordingly.","The response directly lists Georgia companies with the requested product categories and their assigned tiers, presenting the result first and then supporting evidence in a clear table. The answer is well‑structured and concise, meeting the communication criteria without contradictions."
batchwise_map_reduce,gemma3:12b,19,list_or_lookup,False,17,supporting+gold,False,0.0,0.0,0.0,0.2,1.0,0.4,0.2667,ok,44.37,"The answer claims that all listed Georgia companies provide powder‑coating products/services, but the context shows only Archer Aviation Inc. has a powder‑coating offering. Companies such as Enchem America, EVCO Plastics, Fanello Industries, etc., have unrelated products (electric wiring components, metal recycling, chrome balls, etc.), so those claims are unsupported. Additionally, row 66 in the context is ALBAform Inc., yet the answer repeats Freudenberg‑NOK, creating an invented claim. Because most factual statements are not backed by the provided rows, the response receives a score of 0.","The response lists 17 Georgia companies with various tiers, whereas the gold answer specifies only Archer Aviation Inc. (Tier 2/3) as the sole provider of powder‑coating products. The actual output omits the required singular answer and adds many unrelated companies, failing to address the question as the expected output does.","The answer is completely incorrect: it lists 17 Georgia firms and claims they provide powder‑coating products, while the gold answer specifies only Archer Aviation Inc. (Tier 2/3) as the sole relevant company. Most listed companies have unrelated services in the context, violating step 2’s penalties for wrong companies, counts, and facts.","Only Archer Aviation Inc. (row_id 39) actually has a powder‑coating product in the context; all other listed companies are present in the context but their described products do not involve powder coatings, and row_id 66 is mismatched (context lists ALBAform Inc., not Freudenberg‑NOK). The answer therefore fabricates evidence for most companies, resulting in very low alignment.","All 16 companies listed in the actual output (Archer Aviation Inc., Enchem America Inc., EVCO Plastics, F&P Georgia Manufacturing, Fanello Industries Inc., First American Resources, ADVICS Manufacturing Georgia LLC, Murata Electronics North America Inc., Enplas USA Inc., Continental Tire the Americas LLC, Ajin Georgia, Neaton Rome Inc., Apache Mills Inc., Novelis Inc., DaeChang Seat Company, Freudenberg-NOK) are found in the context rows, so no hallucinated companies exist.","The response begins with a direct statement and lists companies with their tiers, providing a table as evidence, which satisfies the requirement for a clear, structured answer. However, it is overly verbose, includes many firms that do not appear to offer powder‑coating products, repeats an entry (Freudenberg‑NOK), and mixes unrelated categories, making the answer rambling and less focused on the specific request."
batchwise_map_reduce,gemma3:12b,20,list_or_lookup,False,6,supporting+gold,False,0.8,0.9,0.6,0.7,1.0,0.7,0.7833,ok,32.62,"The answer correctly lists the six Georgia companies, their Tier 1/2 status, battery cell/pack roles, and the Primary OEM ""Hyundai Kia"" as shown in the context rows. However it incorrectly adds Rivian and Mercedes‑Benz USA LLC as linked Primary OEMs, which are not present in any of the provided rows. These invented OEM links reduce the overall alignment.","The answer includes all six Georgia companies and correctly lists Hyundai Kia as the Primary OEM for each, matching the gold answer. However it adds an inaccurate summary stating additional OEMs (Rivian, Mercedes‑Benz USA) that are not in the expected output, which introduces extraneous information.","The answer correctly identifies the six Georgia Tier 1/2 battery companies and matches the expected count and primary OEM (Hyundai Kia). However, it incorrectly adds Rivian and Mercedes‑Benz USA LLC as linked Primary OEMs, which contradicts both the gold answer and the provided context. This factual error warrants a moderate penalty.","The six cited row_ids (53, 76, 77, 78, 83, 86) correctly match the listed companies in the context, so the core evidence is traceable. However, the answer incorrectly adds primary OEMs Rivian and Mercedes‑Benz USA LLC, which are not present in any context rows, indicating fabricated information and reducing alignment.","The actual output lists six companies (F&P Georgia Manufacturing, Hitachi Astemo Americas Inc., Hollingsworth & Vose Co., Honda Development & Manufacturing, Hyundai Motor Group, IMMI) and each appears exactly in the provided context rows, so all asserted companies are grounded with no hallucinations.","The response is well‑structured, starts with a concise statement of the six Georgia companies and then provides an evidence table, satisfying the request for a direct answer. However, it inconsistently lists Primary OEMs (mentioning Rivian and Mercedes‑Benz USA LLC) that are not reflected in the supporting rows, creating a contradiction and reducing clarity."
batchwise_map_reduce,gemma3:12b,21,list_multi_filter,False,8,supporting+gold,False,0.3,0.0,0.0,1.0,1.0,0.6,0.4833,ok,30.45,"The answer correctly identifies three Tier 2/3 Georgia companies with >300 employees and a General Automotive role (Grudem, Flambeau Inc., Dinex Emissions), which are supported by the context rows. However, the claim that they ""produce components transferable to EV platforms"" is not backed by any field in the provided data—none of their Product / Service entries or EV/Battery Relevant flags indicate transferability. Because a key factual assertion is unsupported, the response does not fully meet the evaluation criteria.","The actual output lists only three suppliers (Grudem, Flambeau Inc., Dinex Emissions Inc.) and omits four of the five required companies from the gold answer (Arising Industries Inc., ACM Georgia LLC, FOX Factory, AVS). It also includes two incorrect companies not present in the expected list. Because it fails to cover the full set of required fields, the response receives a score of 0.","The actual output lists three companies (Grudem, Flambeau Inc., Dinex Emissions Inc.) and a count of 3, which contradicts the expected answer of five specific suppliers (Arising Industries Inc., Dinex Emissions Inc., ACM Georgia LLC, FOX Factory, AVS) with a count of 5. Two of the listed companies are not in the gold list and have EV relevance marked ""No"" in the context, resulting in wrong companies, incorrect count, and factual disagreement.","All three cited companies (Grudem, Flambeau Inc., Dinex Emissions Inc.) appear in the context with matching row_id values 3, 4, and 6, and their attributes (Tier 2/3, employment >300, General Automotive role, Georgia locations) satisfy the query criteria, making the evidence fully consistent and traceable.","The output lists Grudem, Flambeau Inc., and Dinex Emissions Inc.; each appears exactly in the provided context rows (row_id 3, 4, and 6). No additional or misspelled companies are asserted, so all companies are grounded and the response receives a perfect score.","The response is well‑structured and states the result up front with a concise answer and supporting evidence table, meeting step 1 and step 2 for clarity. However it omits any indication that the listed suppliers are Georgia‑based, which is a key part of the query, so it does not fully address the request."
