arm,model_name,question_number,question_type,judge_recommended,use_case_category,status,answered,error_message,gold_count,pred_count,count_correct,count_error,gold_company_count,pred_company_count,company_precision,company_recall,company_f1,missing_companies,extra_kb_companies,gold_county_count,pred_county_count,county_precision,county_recall,county_f1,entity_basis,entity_precision,entity_recall,entity_f1,gold_numbers,numeric_recall,field_value_accuracy,unknown_company_mentions,unknown_company_mention_count,has_answer_section,has_evidence_section,has_count_section,has_supporting_row_ids_section,has_notes_section,format_core_ok,supporting_row_ids,supporting_row_id_count,bad_supporting_row_ids,duplicate_supporting_row_id_count,count_vs_supporting_ids_ok,inline_thinking_leak,prompt_eval_count,eval_count,num_ctx_requested,runtime_seconds,map_failed_count,candidate_count,verified_count,response_char_count,source_file,source_question
batchwise_map_reduce,gemma3:12b,17,list_or_lookup,False,Supplier Discovery & Matchmaking,ok,True,,,6,,,0,7,0.0,1.0,0.0,[],"[""Fouts Brothers Fire Equipment"", ""Hollingsworth & Vose Co."", ""Honda Development & Manufacturing"", ""Hyundai MOBIS (Georgia)"", ""Hyundai Motor Group"", ""Hyundai Transys Georgia Powertrain"", ""Hyundai Transys Georgia Seating Systems""]",0,0,1.0,1.0,1.0,not_applicable,,,,"[""1"", ""2""]",1.0,,[],0,True,True,True,True,True,True,"[10, 77, 78, 83, 99, 130]",6,[],0,True,False,5228,352,32768,64.35499999999999,0,48,18,1425,results/batchwise/raw_json/gemma3_12b.jsonl,"Which Georgia Tier 1/2 companies produce engineered plastics, polymers, or composite materials applicable to EV structural or thermal components?"
batchwise_map_reduce,gemma3:12b,18,list_or_lookup,False,Supplier Discovery & Matchmaking,ok,True,,5,3,False,-2,5,4,0.5,0.4,0.4444,"[""Hyundai Transys Georgia Seating Systems"", ""Yazaki North America"", ""ZF Gainesville LLC""]","[""Jefferson Southern Corporation"", ""Toyota Industries Group (TACG-TICA)""]",0,0,1.0,1.0,1.0,company,0.5,0.4,0.4444,"[""1"", ""2"", ""3""]",1.0,0.6,"[""Jackson America""]",1,True,True,True,True,True,True,"[69, 90, 99]",3,[],0,True,False,6794,199,32768,64.5,0,50,26,710,results/batchwise/raw_json/gemma3_12b.jsonl,"Identify Georgia companies producing DC-to-DC converters, capacitors, or power electronics components and what tier is each assigned?"
batchwise_map_reduce,gemma3:12b,19,list_or_lookup,False,Supplier Discovery & Matchmaking,ok,True,,1,17,False,16,1,16,0.0625,1.0,0.1176,[],"[""ADVICS Manufacturing Georgia LLC"", ""Ajin Georgia"", ""Apache Mills Inc."", ""Continental Tire the Americas LLC"", ""DaeChang Seat Company"", ""EVCO Plastics"", ""Enchem America Inc."", ""Enplas USA Inc."", ""F&P Georgia Manufacturing"", ""Fanello Industries Inc."", ""First American Resources"", ""Freudenberg-NOK"", ""Murata Electronics North America Inc."", ""Neaton Rome Inc."", ""Novelis Inc.""]",0,0,1.0,1.0,1.0,company,0.0625,1.0,0.1176,"[""2"", ""3""]",1.0,1.0,[],0,True,True,True,True,False,True,"[39, 51, 52, 53, 54, 55, 56, 57, 58, 59, 60, 61, 62, 63, 64, 65, 66]",17,[],0,True,False,24716,672,32768,103.596,0,140,114,2296,results/batchwise/raw_json/gemma3_12b.jsonl,"Which Georgia companies provide powder coating-related products or services, and what tier are they classified under?"
batchwise_map_reduce,gemma3:12b,20,list_or_lookup,False,Supplier Discovery & Matchmaking,ok,True,,6,6,True,0,6,7,0.8571,1.0,0.9231,[],"[""Mercedes-Benz USA LLC""]",0,0,1.0,1.0,1.0,company,0.8571,1.0,0.9231,"[""1"", ""2""]",1.0,0.75,[],0,True,True,True,True,True,True,"[53, 76, 77, 78, 83, 86]",6,[],0,True,False,4382,305,32768,55.809,0,23,14,1058,results/batchwise/raw_json/gemma3_12b.jsonl,"Which Georgia companies are classified under Battery Cell/Battery Pack roles or battery-related products and are Tier 1/2, making them ready for direct OEM engagement and show which Primary OEMs they are linked to."
batchwise_map_reduce,gemma3:12b,21,list_multi_filter,False,Supplier Discovery & Matchmaking,ok,True,,5,3,False,-2,5,3,0.3333,0.2,0.25,"[""ACM Georgia LLC"", ""AVS"", ""Arising Industries Inc."", ""FOX Factory""]","[""Flambeau Inc."", ""Grudem""]",0,0,1.0,1.0,1.0,company,0.3333,0.2,0.25,"[""2"", ""3"", ""300"", ""310"", ""345"", ""400"", ""500"", ""582""]",0.5,0.6,[],0,True,True,True,True,True,True,"[3, 4, 6]",3,[],0,True,False,11047,170,32768,65.494,0,66,47,550,results/batchwise/raw_json/gemma3_12b.jsonl,Find Tier 2/3 Georgia-based suppliers with employment over 300 that are classified as General Automotive but produce components transferable to EV platforms.
batchwise_map_reduce,gemma3:12b,22,list_or_lookup,False,Supplier Discovery & Matchmaking,ok,True,,2,2,True,0,2,2,1.0,1.0,1.0,[],[],0,0,1.0,1.0,1.0,company,1.0,1.0,1.0,"[""3""]",1.0,1.0,[],0,True,True,True,True,True,True,"[39, 111]",2,[],0,True,False,1935,143,32768,43.546,0,2,2,610,results/batchwise/raw_json/gemma3_12b.jsonl,Identify Georgia Tier 2/3 companies in the Chemicals and Allied Products industry group and list their products.
batchwise_map_reduce,gemma3:12b,23,list_or_lookup_judge_recommended,True,Supply Chain Risk & Resilience,ok,True,,28,0,False,-28,25,0,0.0,0.0,0.0,"[""GSC Steel Stamping LLC"", ""Morgan Corp."", ""TI Fluid Systems"", ""TN Americas Holding Inc."", ""Tie Down Engineering"", ""Toyota Industries Group (TACG-TICA)"", ""Trenton Pressing"", ""Trenton Pressing Inc."", ""Valeo"", ""Vanguard National Trailer Corp."", ""Vernay"", ""Vista Metals Corp."", ""Voestalpine Automotive Body Parts Inc."", ""Volvo Cars USA"", ""Volvo Group North America"", ""WIKA USA"", ""Wabash National Corp."", ""Wheelabrator Group Inc."", ""Woodbridge Foam Corp."", ""Woory Industrial Co."", ""YKK USA Inc."", ""Yachiyo Manufacturing of America LLC"", ""Yamaha Motor Manufacturing Corp."", ""Yazaki North America"", ""ZF Gainesville LLC""]",[],0,0,1.0,1.0,1.0,company,0.0,0.0,0.0,"[""1""]",0.0,0.0,[],0,True,True,True,True,True,True,[],0,[],0,,False,1547,40,32768,64.66000000000001,0,77,0,156,results/batchwise/raw_json/gemma3_12b.jsonl,"Which EV Supply Chain Roles in Georgia are served by only a single company, creating a single-point-of-failure risk for the state's EV ecosystem?"
batchwise_map_reduce,gemma3:12b,24,list_or_lookup_judge_recommended,True,Supply Chain Risk & Resilience,ok,True,,6,5,False,-1,6,5,1.0,0.8333,0.9091,"[""Hyundai Motor Group""]",[],0,0,1.0,1.0,1.0,company,1.0,0.8333,0.9091,[],,1.0,[],0,True,True,True,True,True,True,"[53, 76, 77, 78, 86]",5,[],0,True,False,2942,240,32768,52.301,0,14,7,780,results/batchwise/raw_json/gemma3_12b.jsonl,"Which Georgia Battery Cell or Battery Pack suppliers are sole-sourced by a specific OEM, indicating high dependency risk?"
batchwise_map_reduce,gemma3:12b,25,count_judge_recommended,True,Supply Chain Risk & Resilience,ok,True,,6,17,False,11,6,16,0.125,0.3333,0.1818,"[""Hyundai Motor Group"", ""Hyundai Transys Georgia Powertrain"", ""IMMI"", ""Racemark International LLC""]","[""ADVICS Manufacturing Georgia LLC"", ""Ajin Georgia"", ""Apache Mills Inc."", ""Continental Automotive"", ""DAEHAN Solution Georgia LLC"", ""DAS Corp."", ""Daesol Ausys"", ""EVCO Plastics"", ""Ecoplastic Corporation"", ""Elan Technology Inc."", ""Enplas USA Inc."", ""Fanello Industries Inc."", ""First American Resources"", ""Freudenberg-NOK""]",0,0,1.0,1.0,1.0,company,0.125,0.3333,0.1818,"[""100"", ""104"", ""120"", ""130"", ""155"", ""164"", ""200""]",0.7143,0.5556,[],0,True,True,True,True,True,True,"[30, 31, 34, 47, 48, 49, 50, 51, 52, 53, 54, 55, 56, 58, 60, 61, 63]",17,[],0,True,False,13116,666,32768,76.504,0,70,56,1759,results/batchwise/raw_json/gemma3_12b.jsonl,"For Hyundai Metaplant, how many of its Georgia-based EV component suppliers have fewer than 200 employees, flagging potential capacity fragility?"
batchwise_map_reduce,gemma3:12b,26,list_or_lookup,False,Supply Chain Risk & Resilience,ok,True,,2,23,False,21,2,21,0.0476,0.5,0.087,"[""Duckyang""]","[""ACM Georgia LLC"", ""AVS"", ""Arising Industries Inc."", ""Ascend Elements"", ""Aspen Aerogels"", ""Aurubis"", ""Beaver Manufacturing Co. Inc."", ""Big Tex Trailer Manufacturing Inc."", ""Blue Bird Corp."", ""Blue Ridge Manufacturing"", ""Bonnell Aluminum"", ""Boogook Industries"", ""Continental Automotive"", ""Dinex Emissions Inc."", ""Dongwon Autopart Technology Georgia LLC"", ""Dorsett Industries Inc."", ""FOX Factory"", ""Flambeau Inc."", ""Fouts Brothers Fire Equipment"", ""Grudem""]",0,0,1.0,1.0,1.0,company,0.0476,0.5,0.087,"[""3""]",1.0,0.6667,[],0,True,True,True,True,True,True,"[3, 4, 5, 6, 7, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 46, 51]",22,[],0,False,False,20313,592,32768,82.662,0,92,92,2095,results/batchwise/raw_json/gemma3_12b.jsonl,Identify Georgia Tier 2/3 suppliers that are EV Relevant and classified as General Automotive.
batchwise_map_reduce,gemma3:12b,27,list_multi_filter,False,Supply Chain Risk & Resilience,ok,True,,11,20,False,9,11,21,0.0952,0.1818,0.125,"[""Hitachi Astemo"", ""Hyundai & LG Energy Solution (LGES)"", ""Hyundai Industrial Co."", ""Hyundai MOBIS (Georgia)"", ""Hyundai Transys Georgia Seating Systems"", ""IMS Gear Georgia Inc."", ""Inalfa Roof Systems Inc."", ""JAC Products Inc."", ""Jefferson Southern Corp.""]","[""ACM Georgia LLC"", ""AVS"", ""Arising Industries Inc."", ""Beaver Manufacturing Co. Inc."", ""Big Tex Trailer Manufacturing Inc."", ""Blue Bird Corp."", ""Blue Ridge Manufacturing"", ""Bonnell Aluminum"", ""Daesol Ausys"", ""Dinex Emissions Inc."", ""Dongwon Autopart Technology Georgia LLC"", ""Dorsett Industries Inc."", ""Duckyang"", ""Ecoplastic Corporation"", ""Flambeau Inc."", ""JTEKT North America Corp."", ""Kautex Inc."", ""Lark United Manufacturing Inc."", ""Mercedes-Benz USA LLC""]",0,0,1.0,1.0,1.0,company,0.0952,0.1818,0.125,"[""1"", ""2""]",1.0,0.6667,[],0,True,True,True,True,True,True,"[1, 2, 4, 5, 6, 7, 8, 9, 10, 14, 15, 16, 17, 18, 19, 20, 21, 25, 40, 79]",20,[],0,True,False,25166,630,32768,101.10300000000001,0,124,117,1876,results/batchwise/raw_json/gemma3_12b.jsonl,Identify all Georgia-based Tier 1/2 automotive suppliers that maintain a diversified customer base (serving 'Multiple OEMs').
batchwise_map_reduce,gemma3:12b,28,list_or_lookup,False,Supply Chain Risk & Resilience,ok,True,,3,3,True,0,3,3,1.0,1.0,1.0,[],[],0,0,1.0,1.0,1.0,company,1.0,1.0,1.0,"[""130"", ""160"", ""200""]",1.0,0.6667,[],0,True,True,True,True,True,True,"[60, 84, 139]",3,[],0,True,False,2398,185,32768,49.646,0,6,4,599,results/batchwise/raw_json/gemma3_12b.jsonl,Identify Georgia companies in the Thermal Management or Power Electronics role with fewer than 200 employees - their small scale may limit surge production capacity.
batchwise_map_reduce,gemma3:12b,29,list_or_lookup,False,Supply Chain Risk & Resilience,ok,True,,23,23,True,0,23,23,0.5652,0.5652,0.5652,"[""Valeo"", ""Vanguard National Trailer Corp."", ""Vernay"", ""Vista Metals Corp."", ""Volvo Cars USA"", ""Volvo Group North America"", ""Wheelabrator Group Inc."", ""YKK USA Inc."", ""Yazaki North America"", ""ZF Gainesville LLC""]","[""Hollingsworth & Vose Co."", ""Honda Development & Manufacturing"", ""Hyundai Motor Group"", ""Superior Essex Inc."", ""Suzuki Manufacturing of America Corp."", ""TDK Components USA Inc."", ""TE Connectivity"", ""Teklas USA"", ""Thermal Ceramics Inc."", ""Thomson Plastics Inc.""]",0,0,1.0,1.0,1.0,company,0.5652,0.5652,0.5652,[],,0.5,[],0,True,True,True,True,True,True,"[77, 78, 83, 171, 172, 174, 175, 177, 178, 179, 180, 181, 182, 183, 184, 185, 186, 192, 194, 196, 197, 198, 199, 200]",24,[],0,False,False,10650,881,32768,88.258,0,115,43,2263,results/batchwise/raw_json/gemma3_12b.jsonl,Identify any EV-relevant Georgia companies classified as OEM Footprint or OEM Supply Chain?
batchwise_map_reduce,gemma3:12b,30,aggregation_ranking_judge_recommended,True,Supply Chain Mapping & Visibility,ok,True,,10,0,False,-10,10,0,0.0,0.0,0.0,"[""ACM Georgia LLC"", ""Arising Industries Inc."", ""Dinex Emissions Inc."", ""Fouts Brothers Fire Equipment"", ""JTEKT North America Corp."", ""Kautex Inc."", ""Lark United Manufacturing Inc."", ""Lund International Inc."", ""Mack Trucks"", ""Mando America Corp.""]",[],0,0,1.0,1.0,1.0,company,0.0,0.0,0.0,"[""400"", ""460"", ""500"", ""582"", ""630"", ""700"", ""800"", ""860""]",0.0,0.0,[],0,True,True,True,True,True,True,[],0,[],0,,False,9730,64,32768,72.436,0,91,39,288,results/batchwise/raw_json/gemma3_12b.jsonl,"Top 10 Georgia companies based on employment size that supply both General Automotive and EV-specific components, indicating transition readiness?"
batchwise_map_reduce,gemma3:12b,31,list_or_lookup,False,Product & Technology Trends,ok,True,,7,13,False,6,7,15,0.2667,0.5714,0.3636,"[""Bridgestone Bandag"", ""Down 2 Earth Trailers"", ""Eaton Corp.""]","[""AVS"", ""Ascend Elements"", ""Aspen Aerogels"", ""Aurubis"", ""Beaver Manufacturing Co. Inc."", ""Blue Bird Corp."", ""Blue Ridge Manufacturing"", ""Constellium Automotive USA"", ""Daesol Ausys"", ""Enchem America Inc."", ""SungEel Recycling Park Georgia""]",0,0,1.0,1.0,1.0,company,0.2667,0.5714,0.3636,"[""2"", ""3""]",1.0,0.7143,"[""DAESOL Solution Georgia LLC""]",1,True,True,True,True,True,True,"[6, 11, 12, 13, 15, 16, 17, 18, 26, 30, 31, 51, 170]",13,[],0,True,False,9797,566,32768,65.882,0,41,41,2015,results/batchwise/raw_json/gemma3_12b.jsonl,Which Georgia Tier 2/3 suppliers currently produce lightweight aluminum or composite materials and are ev relevant or indirectly ev relevant?
batchwise_map_reduce,gemma3:12b,32,list_or_lookup,False,Product & Technology Trends,ok,True,,1,15,False,14,1,14,0.0714,1.0,0.1333,[],"[""Duckyang"", ""Hitachi Astemo Americas Inc."", ""Hollingsworth & Vose Co."", ""Honda Development & Manufacturing"", ""Hyundai Motor Group"", ""Hyundai Transys Georgia Powertrain"", ""IMMI"", ""Racemark International LLC"", ""Toyota Industries Group (TACG-TICA)"", ""WIKA USA"", ""Woory Industrial Co."", ""Yamaha Motor Manufacturing Corp."", ""ZF Gainesville LLC""]",0,0,1.0,1.0,1.0,company,0.0714,1.0,0.1333,[],,1.0,"[""Jackson America""]",1,True,True,True,True,True,True,"[35, 69, 76, 77, 78, 83, 84, 86, 150, 196, 198, 200, 203, 204, 205]",15,[],0,True,False,5160,715,32768,62.012,0,23,17,2542,results/batchwise/raw_json/gemma3_12b.jsonl,"Identify Georgia companies whose product descriptions include 'high-voltage', 'DC-to-DC', 'inverter', or 'motor controller' — these signal EV powertrain electronics growth."
batchwise_map_reduce,gemma3:12b,33,list_or_lookup_judge_recommended,True,Product & Technology Trends,ok,True,,3,4,False,1,3,4,0.0,0.0,0.0,"[""TCI Powder Coatings"", ""Teklas USA"", ""Textron Specialized Vehicles""]","[""Jefferson Southern Corporation"", ""Joon Georgia, Inc."", ""KTX America Corporation"", ""Kumho Tire USA Inc.""]",0,0,1.0,1.0,1.0,company,0.0,0.0,0.0,"[""1000"", ""1100"", ""1800"", ""3000""]",0.25,0.5,[],0,True,True,True,True,True,True,"[91, 92, 96, 97]",4,[],0,True,False,9169,262,32768,63.884,0,46,36,902,results/batchwise/raw_json/gemma3_12b.jsonl,"Which Georgia automotive companies employ over 1,000 workers but are currently categorized as only ""Indirectly Relevant"" to the EV sector, indicating a massive workforce pool ready for a strategic pivot?"
batchwise_map_reduce,gemma3:12b,34,aggregation_ranking,False,Product & Technology Trends,ok,True,,4,4,True,0,4,4,0.75,0.75,0.75,"[""ZF Gainesville LLC""]","[""Hyundai Transys Georgia Powertrain""]",0,0,1.0,1.0,1.0,company,0.75,0.75,0.75,"[""160"", ""200"", ""170000""]",0.6667,0.75,[],0,True,True,True,True,True,True,"[60, 84, 129, 139]",4,[],0,True,False,2383,223,32768,46.647999999999996,0,6,4,707,results/batchwise/raw_json/gemma3_12b.jsonl,"Which four Georgia companies have the largest employment in EV thermal management, and how many employees does each have?"
batchwise_map_reduce,gemma3:12b,35,list_multi_filter,False,Product & Technology Trends,ok,True,,5,7,False,2,5,5,1.0,1.0,1.0,[],[],0,0,1.0,1.0,1.0,company,1.0,1.0,1.0,[],,0.6667,[],0,True,True,True,True,True,True,"[60, 84, 129, 139, 203, 204, 205]",7,[],0,True,False,3068,271,32768,47.448,0,8,7,1002,results/batchwise/raw_json/gemma3_12b.jsonl,"Which companies are involved in thermal-related products or services, and what roles and facility types are they associated with?"
batchwise_map_reduce,gemma3:12b,36,list_or_lookup,False,Product & Technology Trends,ok,True,,11,13,False,2,11,14,0.6429,0.8182,0.72,"[""Inalfa Roof Systems Inc."", ""JAC Products Inc.""]","[""F&P Georgia Manufacturing"", ""KTX America Corporation"", ""Kyungshin America Corp."", ""Lear Corporation"", ""Neaton Rome Inc.""]",0,0,1.0,1.0,1.0,company,0.6429,0.8182,0.72,"[""1"", ""2""]",1.0,1.0,[],0,True,True,True,True,True,True,"[10, 53, 62, 75, 79, 80, 87, 93, 96, 98, 99, 100, 130]",13,[],0,True,False,4560,459,32768,52.669000000000004,0,15,15,1470,results/batchwise/raw_json/gemma3_12b.jsonl,Which Tier 1/2 Georgia companies listed under General Automotive?
batchwise_map_reduce,gemma3:12b,37,list_or_lookup,False,Product & Technology Trends,ok,True,,5,4,False,-1,5,4,1.0,0.8,0.8889,"[""ZF Gainesville LLC""]",[],0,0,1.0,1.0,1.0,company,1.0,0.8,0.8889,"[""130"", ""160"", ""200"", ""170000"", ""170650""]",0.6,0.9,[],0,True,True,True,True,True,True,"[60, 84, 129, 139]",4,[],0,True,False,2382,240,32768,45.864000000000004,0,4,4,735,results/batchwise/raw_json/gemma3_12b.jsonl,How is demand for thermal management solutions reflected in the number and employment size of Georgia Thermal Management suppliers?
batchwise_map_reduce,gemma3:12b,38,list_or_lookup_judge_recommended,True,Product & Technology Trends,ok,True,,2,20,False,18,2,21,0.0,0.0,0.0,"[""Enplas USA Inc."", ""F&P Georgia Manufacturing""]","[""Duckyang"", ""Hitachi Astemo Americas Inc."", ""Hollingsworth & Vose Co."", ""Honda Development & Manufacturing"", ""Hyundai Motor Group"", ""Hyundai Transys Georgia Powertrain"", ""IMMI"", ""Racemark International LLC"", ""Trenton Pressing Inc."", ""Valeo"", ""Vanguard National Trailer Corp."", ""Vernay"", ""Vista Metals Corp."", ""Voestalpine Automotive Body Parts Inc."", ""Volvo Cars USA"", ""Volvo Group North America"", ""WIKA USA"", ""Wabash National Corp."", ""Woodbridge Foam Corp."", ""Woory Industrial Co."", ""Yamaha Motor Manufacturing Corp.""]",0,0,1.0,1.0,1.0,company,0.0,0.0,0.0,[],,,[],0,True,True,True,True,True,True,"[35, 76, 77, 78, 83, 84, 86, 150, 186, 187, 188, 189, 190, 191, 192, 193, 194, 196, 197, 198, 199]",21,[],0,False,False,6370,1000,32768,76.786,0,54,23,3624,results/batchwise/raw_json/gemma3_12b.jsonl,"Which Georgia companies are involved in battery recycling or second-life battery processing, reflecting the emerging circular economy trend?"
batchwise_map_reduce,gemma3:12b,39,list_or_lookup_judge_recommended,True,Product & Technology Trends,ok,True,,1,5,False,4,1,3,0.3333,1.0,0.5,[],"[""YKK USA Inc."", ""ZF Gainesville LLC""]",0,0,1.0,1.0,1.0,company,0.3333,1.0,0.5,[],,0.5,[],0,True,True,True,True,True,True,"[150, 202, 203, 204, 205]",5,[],0,True,False,4064,331,32768,60.64,0,38,12,1294,results/batchwise/raw_json/gemma3_12b.jsonl,"Which Georgia supplier appears to play an innovation-stage role through research, development, or prototyping activity?"
batchwise_map_reduce,gemma3:12b,40,list_or_lookup_judge_recommended,True,Product & Technology Trends,ok,True,,5,9,False,4,5,10,0.3,0.6,0.4,"[""Duckyang"", ""Enchem America Inc.""]","[""F&P Georgia Manufacturing"", ""Hitachi Astemo Americas Inc."", ""Hollingsworth & Vose Co."", ""Honda Development & Manufacturing"", ""Rivian Automotive"", ""Suzuki Manufacturing of America Corp."", ""Yamaha Motor Manufacturing Corp.""]",0,0,1.0,1.0,1.0,company,0.3,0.6,0.4,[],,1.0,[],0,True,True,True,True,True,True,"[53, 69, 76, 77, 78, 84, 150, 172, 176]",9,[],0,True,False,7609,412,32768,63.869,0,42,29,1387,results/batchwise/raw_json/gemma3_12b.jsonl,"Which Georgia suppliers currently serving traditional OEMs are also linked to EV-native OEMs, showing dual-platform supply capability?"
batchwise_map_reduce,gemma3:12b,41,lookup,False,Site Selection & Expansion Planning,ok,True,,2,15,False,13,2,14,0.0,0.0,0.0,"[""Archer Aviation Inc."", ""Arising Industries Inc.""]","[""AVS"", ""Ascend Elements"", ""Aspen Aerogels"", ""Aurubis"", ""Beaver Manufacturing Co. Inc."", ""Blue Bird Corp."", ""Blue Ridge Manufacturing"", ""Boogook Industries"", ""Bosch (Automotive Division)"", ""Bridgestone Bandag"", ""DAS Corp."", ""Dorsett Industries Inc."", ""Down 2 Earth Trailers"", ""Ecoplastic America Corporation""]",2,14,0.0,0.0,0.0,company,0.0,0.0,0.0,[],,0.5,[],0,True,True,True,True,True,True,"[11, 12, 13, 15, 16, 17, 18, 19, 20, 21, 22, 23, 30, 34, 170]",15,[],0,True,False,14972,585,32768,77.031,0,69,65,2266,results/batchwise/raw_json/gemma3_12b.jsonl,"For an international battery materials company seeking a Georgia location, which areas have existing chemical manufacturing infrastructure?"
batchwise_map_reduce,gemma3:12b,42,list_or_lookup_judge_recommended,True,Site Selection & Expansion Planning,ok,True,,1,5,False,4,1,4,0.25,1.0,0.4,[],"[""YKK USA Inc."", ""Yazaki North America"", ""ZF Gainesville LLC""]",1,4,0.25,1.0,0.4,company,0.25,1.0,0.4,[],,1.0,[],0,True,True,True,True,True,True,"[150, 201, 202, 204, 205]",5,[],0,True,False,2626,209,32768,48.636,0,5,5,728,results/batchwise/raw_json/gemma3_12b.jsonl,"Which Georgia areas have R&D facility types in the automotive sector, suggesting innovation infrastructure suitable for EV technology development centers?"
batchwise_map_reduce,qwen2.5:14b,1,list_multi_filter,False,Supply Chain Mapping & Visibility,ok,True,,18,6,False,-12,18,6,1.0,0.3333,0.5,"[""Fouts Brothers Fire Equipment"", ""Hitachi Astemo"", ""Honda Development & Manufacturing"", ""Hwashin"", ""Hyundai & LG Energy Solution (LGES)"", ""Hyundai Industrial Co."", ""Hyundai MOBIS (Georgia)"", ""Hyundai Transys Georgia Seating Systems"", ""IMS Gear Georgia Inc."", ""Inalfa Roof Systems Inc."", ""JAC Products Inc."", ""Jefferson Southern Corp.""]",[],0,0,1.0,1.0,1.0,company,1.0,0.3333,0.5,"[""1"", ""2""]",1.0,0.5926,[],0,True,True,True,True,True,True,"[53, 76, 77, 83, 84, 86]",6,[],0,True,False,2650,317,32768,46.018,0,11,6,1278,results/batchwise/raw_json/qwen2_5_14b.jsonl,"Show all ""Tier 1/2"" suppliers in Georgia, list their EV Supply Chain Role and Product / Service."
batchwise_map_reduce,qwen2.5:14b,2,list_or_lookup,False,Supply Chain Mapping & Visibility,ok,True,,6,4,False,-2,6,4,1.0,0.6667,0.8,"[""Hollingsworth & Vose Co."", ""IMMI""]",[],0,0,1.0,1.0,1.0,company,1.0,0.6667,0.8,"[""1"", ""2""]",1.0,1.0,[],0,True,True,True,True,True,True,"[53, 76, 78, 83]",4,[],0,True,False,2423,222,32768,41.2,0,5,5,749,results/batchwise/raw_json/qwen2_5_14b.jsonl,"Which Georgia companies are classified under Battery Cell or Battery Pack roles, and what tier is each assigned?"
batchwise_map_reduce,qwen2.5:14b,3,list_multi_filter,False,Supply Chain Mapping & Visibility,ok,True,,5,3,False,-2,5,3,1.0,0.6,0.75,"[""Peerless-Winsmith Inc."", ""ZF Gainesville LLC""]",[],0,0,1.0,1.0,1.0,company,1.0,0.6,0.75,[],,1.0,[],0,True,True,True,True,True,True,"[60, 84, 129]",3,[],0,True,False,2062,137,32768,37.006,0,5,3,490,results/batchwise/raw_json/qwen2_5_14b.jsonl,Map all Thermal Management suppliers in Georgia and show which Primary OEMs they are linked to.
batchwise_map_reduce,qwen2.5:14b,4,list_or_lookup,False,Supply Chain Mapping & Visibility,ok,True,,4,1,False,-3,4,1,1.0,0.25,0.4,"[""Morgan Corp."", ""Yazaki North America"", ""ZF Gainesville LLC""]",[],0,0,1.0,1.0,1.0,company,1.0,0.25,0.4,"[""320"", ""350"", ""17500"", ""230000""]",0.25,0.25,[],0,True,True,True,True,True,True,[69],1,[],0,True,False,1634,93,32768,40.028,0,3,1,339,results/batchwise/raw_json/qwen2_5_14b.jsonl,"List every Georgia company classified under Power Electronics or Charging Infrastructure, along with their Employment size."
batchwise_map_reduce,qwen2.5:14b,5,list_multi_filter,False,Supply Chain Mapping & Visibility,ok,True,,,7,,,11,7,1.0,0.6364,0.7778,"[""Minebea AccessSolutions USA Inc."", ""TCI Powder Coatings"", ""TDK Components USA Inc."", ""TE Connectivity""]",[],0,0,1.0,1.0,1.0,company,1.0,0.6364,0.7778,"[""11""]",0.0,0.303,[],0,True,True,True,True,True,True,"[95, 171, 172, 176, 177, 178, 179]",7,[],0,True,False,2861,331,32768,43.102,0,12,7,1298,results/batchwise/raw_json/qwen2_5_14b.jsonl,"Which companies are classified as Direct Manufacturer, and what EV Supply Chain Roles do they cover?"
batchwise_map_reduce,qwen2.5:14b,6,list_or_lookup,False,Supply Chain Mapping & Visibility,ok,True,,3,3,True,0,1,1,1.0,1.0,1.0,[],[],1,1,1.0,1.0,1.0,company,1.0,1.0,1.0,[],,1.0,[],0,True,True,True,True,True,True,"[64, 128, 129]",3,[],0,True,False,2072,154,32768,36.991,0,3,3,628,results/batchwise/raw_json/qwen2_5_14b.jsonl,"What locations does Novelis Inc. operate in, and what primary facility types are associated with each location?"
batchwise_map_reduce,qwen2.5:14b,7,aggregation_ranking,False,Supply Chain Mapping & Visibility,ok,True,,,1,,,1,1,1.0,1.0,1.0,[],[],1,1,1.0,1.0,1.0,company,1.0,1.0,1.0,"[""250000""]",1.0,1.0,[],0,True,True,True,True,True,True,[196],1,[],0,True,False,1643,126,32768,38.077,0,9,1,431,results/batchwise/raw_json/qwen2_5_14b.jsonl,"In Gwinnett County, which company has the highest Employment and what is its EV Supply Chain Role?"
batchwise_map_reduce,qwen2.5:14b,8,aggregation_ranking,False,Supply Chain Mapping & Visibility,ok,True,,,1,,,0,1,0.0,1.0,0.0,[],"[""Jefferson Southern Corporation""]",1,1,0.0,0.0,0.0,county,0.0,0.0,0.0,"[""1"", ""2435""]",0.5,,[],0,True,True,True,True,True,True,[91],1,[],0,True,False,4647,91,32768,54.795,0,67,16,351,results/batchwise/raw_json/qwen2_5_14b.jsonl,Which county have the highest total Employment among Tier 1 suppliers only?
