arm,model_name,question_number,claimed_company,cited_row_id,kb_company_at_row_id,status,match_type
direct_context,qwen3.6:35b-a3b,8,Pirelli Tire North America LLC,117,Pirelli Tire North America LLC,match,exact
direct_context,qwen3.6:35b-a3b,8,MollerTech LLC,118,MollerTech LLC,match,exact
direct_context,qwen3.6:35b-a3b,8,Morgan Corp,119,Morgan Corp.,match,exact
direct_context,qwen3.6:35b-a3b,8,Porsche Cars North America Inc,121,Porsche Cars North America Inc.,match,exact
direct_context,qwen3.6:35b-a3b,8,Nidec Elesys Americas Corp,122,Nidec Elesys Americas Corp.,match,exact
direct_context,qwen3.6:35b-a3b,8,NIFCO KTW America Corp,123,NIFCO KTW America Corp.,match,exact
direct_context,qwen3.6:35b-a3b,8,Nile Automotive,124,Nile Automotive,match,exact
direct_context,qwen3.6:35b-a3b,8,Nisshinbo Automotive Manufacturing Inc,125,Nisshinbo Automotive Manufacturing Inc.,match,exact
direct_context,qwen3.6:35b-a3b,8,Nivel Parts & Manufacturing Co. LLC,126,Nivel Parts & Manufacturing Co. LLC,match,exact
direct_context,qwen3.6:35b-a3b,8,Propex Operating Co. LLC,127,Propex Operating Co. LLC,match,exact
direct_context,qwen3.6:35b-a3b,8,Novelis Inc,128,Novelis Inc.,match,exact
direct_context,qwen3.6:35b-a3b,8,Novelis Inc,129,Novelis Inc.,match,exact
direct_context,qwen3.6:35b-a3b,8,RealTruck,131,RealTruck,match,exact
direct_context,qwen3.6:35b-a3b,8,OTR Wheel Engineering Inc,132,OTR Wheel Engineering Inc.,match,exact
direct_context,qwen3.6:35b-a3b,8,Paccar,133,Paccar,match,exact
direct_context,qwen3.6:35b-a3b,8,PAI Industries Inc,134,PAI Industries Inc.,match,exact
direct_context,qwen3.6:35b-a3b,8,Pak-Lite Inc,135,Pak-Lite Inc.,match,exact
direct_context,qwen3.6:35b-a3b,8,Panasonic Automotive Systems Co,136,Panasonic Automotive Systems Co.,match,exact
direct_context,qwen3.6:35b-a3b,8,Panasonic Automotive Systems Co,137,Panasonic Automotive Systems Co.,match,exact
direct_context,qwen3.6:35b-a3b,8,Panduit Corp,138,Panduit Corp.,match,exact
direct_context,qwen3.6:35b-a3b,8,Peerless-Winsmith Inc,139,Peerless-Winsmith Inc.,match,exact
direct_context,qwen3.6:35b-a3b,8,PHA Body Systems LLC,142,PHA Body Systems LLC,match,exact
direct_context,qwen3.6:35b-a3b,8,Piedmont Automotive Products Inc,143,Piedmont Automotive Products Inc.,match,exact
direct_context,qwen3.6:35b-a3b,8,Robert Bosch LLC,144,Robert Bosch LLC,match,exact
direct_context,qwen3.6:35b-a3b,8,PPG Industries Inc,147,PPG Industries Inc.,match,exact
direct_context,qwen3.6:35b-a3b,8,Sewon America Inc,148,Sewon America Inc.,match,exact
direct_context,qwen3.6:35b-a3b,8,QSR Inc,149,QSR Inc.,match,exact
direct_context,qwen3.6:35b-a3b,8,Racemark International LLC,150,Racemark International LLC,match,exact
direct_context,qwen3.6:35b-a3b,8,Sewon America Inc,151,Sewon America Inc.,match,exact
direct_context,qwen3.6:35b-a3b,8,Rivian Automotive,152,Rivian Automotive,match,exact
direct_context,qwen3.6:35b-a3b,8,SHIROKI North America Inc,153,SHIROKI North America Inc,match,exact
direct_context,qwen3.6:35b-a3b,8,SAFT America Inc,154,SAFT America Inc.,match,exact
direct_context,qwen3.6:35b-a3b,8,Sejong Georgia LLC,155,Sejong Georgia LLC,match,exact
direct_context,qwen3.6:35b-a3b,8,Seohan Auto USA,156,Seohan Auto USA,match,exact
direct_context,qwen3.6:35b-a3b,8,Seoyon E-HWA,157,Seoyon E-HWA,match,exact
direct_context,qwen3.6:35b-a3b,8,Seoyon E-Hwa Interior Systems,158,Seoyon E-Hwa Interior Systems,match,exact
direct_context,qwen3.6:35b-a3b,8,Solvay Specialty Polymers USA LLC,159,Solvay Specialty Polymers USA LLC,match,exact
direct_context,qwen3.6:35b-a3b,8,Sewon America Inc,161,Sewon America Inc.,match,exact
direct_context,qwen3.6:35b-a3b,8,SK Battery America,163,SK Battery America,match,exact
direct_context,qwen3.6:35b-a3b,8,SKF USA Inc,164,SKF USA Inc.,match,exact
direct_context,qwen3.6:35b-a3b,8,Southern Switches Corp,166,Southern Switches Corp.,match,exact
direct_context,qwen3.6:35b-a3b,8,SRG Global Inc,167,SRG Global Inc.,match,exact
direct_context,qwen3.6:35b-a3b,8,Stryten Energy,168,Stryten Energy,match,exact
direct_context,qwen3.6:35b-a3b,8,Suhner Manufacturing Corp,169,Suhner Manufacturing Corp.,match,exact
direct_context,qwen3.6:35b-a3b,9,JTEKT North America Corp,1,JTEKT North America Corp.,match,exact
direct_context,qwen3.6:35b-a3b,9,Grudem,3,Grudem,match,exact
direct_context,qwen3.6:35b-a3b,9,Duckyang,35,Duckyang,match,exact
direct_context,qwen3.6:35b-a3b,9,Haering Precision USA LP,42,Haering Precision USA LP,match,exact
direct_context,qwen3.6:35b-a3b,9,Denso Manufacturing Georgia,70,Denso Manufacturing Georgia,match,exact
direct_context,qwen3.6:35b-a3b,9,Haering Precision USA LP,71,Haering Precision USA LP,match,exact
direct_context,qwen3.6:35b-a3b,9,Oneda Corp,90,Oneda Corp.,match,exact
direct_context,qwen3.6:35b-a3b,9,Peerless-Winsmith Inc,139,Peerless-Winsmith Inc.,match,exact
direct_context,qwen3.6:35b-a3b,9,Toyota Industries Group (TACG-TICA),184,Toyota Industries Group (TACG-TICA),match,exact
direct_context,qwen3.6:35b-a3b,9,ZF Gainesville LLC,203,ZF Gainesville LLC,match,exact
direct_context,qwen3.6:35b-a3b,9,ZF Gainesville LLC,204,ZF Gainesville LLC,match,exact
direct_context,qwen3.6:35b-a3b,9,ZF Gainesville LLC,205,ZF Gainesville LLC,match,exact
direct_context,qwen3.6:35b-a3b,10,Kia Georgia Inc,95,Kia Georgia Inc.,match,exact
direct_context,qwen3.6:35b-a3b,10,Superior Essex Inc,171,Superior Essex Inc.,match,exact
direct_context,qwen3.6:35b-a3b,10,Suzuki Manufacturing of America Corp,172,Suzuki Manufacturing of America Corp.,match,exact
direct_context,qwen3.6:35b-a3b,10,TCI Powder Coatings,173,TCI Powder Coatings,match,exact
direct_context,qwen3.6:35b-a3b,10,TDK Components USA Inc,174,TDK Components USA Inc.,match,exact
direct_context,qwen3.6:35b-a3b,10,TE Connectivity,175,TE Connectivity,match,exact
direct_context,qwen3.6:35b-a3b,10,Teklas USA,176,Teklas USA,match,exact
direct_context,qwen3.6:35b-a3b,10,Textron Specialized Vehicles,177,Textron Specialized Vehicles,match,exact
direct_context,qwen3.6:35b-a3b,10,Thermal Ceramics Inc,178,Thermal Ceramics Inc.,match,exact
direct_context,qwen3.6:35b-a3b,10,Thomson Plastics Inc,179,Thomson Plastics Inc.,match,exact
direct_context,qwen3.6:35b-a3b,11,Sewon America Inc,148,Sewon America Inc.,match,exact
direct_context,qwen3.6:35b-a3b,11,Sewon America Inc,151,Sewon America Inc.,match,exact
direct_context,qwen3.6:35b-a3b,11,Sewon America Inc,161,Sewon America Inc.,match,exact
direct_context,qwen3.6:35b-a3b,12,Duckyang,35,Duckyang,match,exact
direct_context,qwen3.6:35b-a3b,12,Enchem America Inc,51,Enchem America Inc.,match,exact
direct_context,qwen3.6:35b-a3b,12,GSC Steel Stamping LLC,69,GSC Steel Stamping LLC,match,exact
direct_context,qwen3.6:35b-a3b,13,Duckyang,35,Duckyang,match,exact
direct_context,qwen3.6:35b-a3b,13,Enchem America Inc,51,Enchem America Inc.,match,exact
direct_context,qwen3.6:35b-a3b,13,GSC Steel Stamping LLC,69,GSC Steel Stamping LLC,match,exact
direct_context,qwen3.6:35b-a3b,13,Hyundai Transys Georgia Powertrain,84,Hyundai Transys Georgia Powertrain,match,exact
direct_context,qwen3.6:35b-a3b,13,Racemark International LLC,150,Racemark International LLC,match,exact
direct_context,qwen3.6:35b-a3b,13,Suzuki Manufacturing of America Corp,172,Suzuki Manufacturing of America Corp.,match,exact
direct_context,qwen3.6:35b-a3b,14,WIKA USA,196,WIKA USA,match,exact
direct_context,qwen3.6:35b-a3b,14,Woodbridge Foam Corp,197,Woodbridge Foam Corp.,match,exact
direct_context,qwen3.6:35b-a3b,16,Duckyang,35,Duckyang,match,exact
direct_context,qwen3.6:35b-a3b,18,GSC Steel Stamping LLC,69,GSC Steel Stamping LLC,match,exact
direct_context,qwen3.6:35b-a3b,18,Hyundai MOBIS (Georgia),99,Hyundai MOBIS (Georgia),match,exact
direct_context,qwen3.6:35b-a3b,18,Hyundai Transys Georgia Seating Systems,130,Hyundai Transys Georgia Seating Systems,match,exact
direct_context,qwen3.6:35b-a3b,18,Yazaki North America,201,Yazaki North America,match,exact
direct_context,qwen3.6:35b-a3b,18,ZF Gainesville LLC,204,ZF Gainesville LLC,match,exact
direct_context,qwen3.6:35b-a3b,19,Archer Aviation Inc,39,Archer Aviation Inc.,match,exact
direct_context,qwen3.6:35b-a3b,19,TCI Powder Coatings,173,TCI Powder Coatings,match,exact
direct_context,qwen3.6:35b-a3b,20,Fouts Brothers Fire Equipment,10,Fouts Brothers Fire Equipment,match,exact
direct_context,qwen3.6:35b-a3b,20,F&P Georgia Manufacturing,53,F&P Georgia Manufacturing,match,exact
direct_context,qwen3.6:35b-a3b,20,Hitachi Astemo,75,Hitachi Astemo,match,exact
direct_context,qwen3.6:35b-a3b,20,Hitachi Astemo Americas Inc,76,Hitachi Astemo Americas Inc.,match,exact
direct_context,qwen3.6:35b-a3b,20,Hollingsworth & Vose Co,77,Hollingsworth & Vose Co.,match,exact
direct_context,qwen3.6:35b-a3b,20,Honda Development & Manufacturing,78,Honda Development & Manufacturing,match,exact
direct_context,qwen3.6:35b-a3b,20,Hwashin,79,Hwashin,match,exact
direct_context,qwen3.6:35b-a3b,20,Hyundai & LG Energy Solution (LGES),80,Hyundai & LG Energy Solution (LGES),match,exact
direct_context,qwen3.6:35b-a3b,20,Hyundai Motor Group,83,Hyundai Motor Group,match,exact
direct_context,qwen3.6:35b-a3b,20,Hyundai Transys Georgia Powertrain,84,Hyundai Transys Georgia Powertrain,match,exact
direct_context,qwen3.6:35b-a3b,20,IMMI,86,IMMI,match,exact
direct_context,qwen3.6:35b-a3b,20,IMS Gear Georgia Inc,87,IMS Gear Georgia Inc.,match,exact
direct_context,qwen3.6:35b-a3b,20,JAC Products Inc,89,JAC Products Inc.,match,exact
direct_context,qwen3.6:35b-a3b,20,Hyundai Industrial Co,93,Hyundai Industrial Co.,match,exact
direct_context,qwen3.6:35b-a3b,20,Hyundai MOBIS (Georgia),99,Hyundai MOBIS (Georgia),match,exact
direct_context,qwen3.6:35b-a3b,20,Hyundai Transys Georgia Seating Systems,130,Hyundai Transys Georgia Seating Systems,match,exact
direct_context,qwen3.6:35b-a3b,20,Inalfa Roof Systems Inc,145,Inalfa Roof Systems Inc.,match,exact
direct_context,qwen3.6:35b-a3b,20,Jefferson Southern Corp,165,Jefferson Southern Corp.,match,exact
direct_context,qwen3.6:35b-a3b,21,Grudem,3,Grudem,match,exact
direct_context,qwen3.6:35b-a3b,21,Flambeau Inc,4,Flambeau Inc.,match,exact
direct_context,qwen3.6:35b-a3b,21,Arising Industries Inc,5,Arising Industries Inc.,match,exact
direct_context,qwen3.6:35b-a3b,21,Dinex Emissions Inc,6,Dinex Emissions Inc.,match,exact
direct_context,qwen3.6:35b-a3b,21,ACM Georgia LLC,7,ACM Georgia LLC,match,exact
direct_context,qwen3.6:35b-a3b,21,FOX Factory,9,FOX Factory,match,exact
direct_context,qwen3.6:35b-a3b,21,Dongwon Autopart Technology Georgia LLC,14,Dongwon Autopart Technology Georgia LLC,match,exact
direct_context,qwen3.6:35b-a3b,21,AVS,16,AVS,match,exact
direct_context,qwen3.6:35b-a3b,22,Archer Aviation Inc,39,Archer Aviation Inc.,match,exact
direct_context,qwen3.6:35b-a3b,22,Arising Industries Inc,111,Arising Industries Inc.,match,exact
direct_context,qwen3.6:35b-a3b,23,GSC Steel Stamping LLC,69,GSC Steel Stamping LLC,match,exact
direct_context,qwen3.6:35b-a3b,23,Morgan Corp,119,Morgan Corp.,match,exact
direct_context,qwen3.6:35b-a3b,23,TI Fluid Systems,180,TI Fluid Systems,match,exact
direct_context,qwen3.6:35b-a3b,23,TI Fluid Systems,181,TI Fluid Systems,match,exact
direct_context,qwen3.6:35b-a3b,23,Tie Down Engineering,182,Tie Down Engineering,match,exact
direct_context,qwen3.6:35b-a3b,23,TN Americas Holding Inc,183,TN Americas Holding Inc.,match,exact
direct_context,qwen3.6:35b-a3b,23,Toyota Industries Group (TACG-TICA),184,Toyota Industries Group (TACG-TICA),match,exact
direct_context,qwen3.6:35b-a3b,23,Trenton Pressing,185,Trenton Pressing,match,exact
direct_context,qwen3.6:35b-a3b,23,Trenton Pressing Inc,186,Trenton Pressing Inc.,match,exact
direct_context,qwen3.6:35b-a3b,23,Valeo,187,Valeo,match,exact
direct_context,qwen3.6:35b-a3b,23,Vanguard National Trailer Corp,188,Vanguard National Trailer Corp.,match,exact
direct_context,qwen3.6:35b-a3b,23,Vernay,189,Vernay,match,exact
direct_context,qwen3.6:35b-a3b,23,Vista Metals Corp,190,Vista Metals Corp.,match,exact
direct_context,qwen3.6:35b-a3b,23,Voestalpine Automotive Body Parts Inc,191,Voestalpine Automotive Body Parts Inc.,match,exact
direct_context,qwen3.6:35b-a3b,23,Volvo Cars USA,192,Volvo Cars USA,match,exact
direct_context,qwen3.6:35b-a3b,23,Volvo Group North America,193,Volvo Group North America,match,exact
direct_context,qwen3.6:35b-a3b,23,Wabash National Corp,194,Wabash National Corp.,match,exact
direct_context,qwen3.6:35b-a3b,23,Wheelabrator Group Inc,195,Wheelabrator Group Inc.,match,exact
direct_context,qwen3.6:35b-a3b,23,WIKA USA,196,WIKA USA,match,exact
direct_context,qwen3.6:35b-a3b,23,Woodbridge Foam Corp,197,Woodbridge Foam Corp.,match,exact
direct_context,qwen3.6:35b-a3b,23,Woory Industrial Co,198,Woory Industrial Co.,match,exact
direct_context,qwen3.6:35b-a3b,23,Yachiyo Manufacturing of America LLC,199,Yachiyo Manufacturing of America LLC,match,exact
direct_context,qwen3.6:35b-a3b,23,Yamaha Motor Manufacturing Corp,200,Yamaha Motor Manufacturing Corp.,match,exact
direct_context,qwen3.6:35b-a3b,23,Yazaki North America,201,Yazaki North America,match,exact
direct_context,qwen3.6:35b-a3b,23,YKK USA Inc,202,YKK USA Inc.,match,exact
direct_context,qwen3.6:35b-a3b,23,ZF Gainesville LLC,203,ZF Gainesville LLC,match,exact
direct_context,qwen3.6:35b-a3b,23,ZF Gainesville LLC,204,ZF Gainesville LLC,match,exact
direct_context,qwen3.6:35b-a3b,23,ZF Gainesville LLC,205,ZF Gainesville LLC,match,exact
direct_context,qwen3.6:35b-a3b,24,F&P Georgia Manufacturing,53,F&P Georgia Manufacturing,match,exact
direct_context,qwen3.6:35b-a3b,24,Hitachi Astemo Americas Inc,76,Hitachi Astemo Americas Inc.,match,exact
direct_context,qwen3.6:35b-a3b,24,Hollingsworth & Vose Co,77,Hollingsworth & Vose Co.,match,exact
direct_context,qwen3.6:35b-a3b,24,Honda Development & Manufacturing,78,Honda Development & Manufacturing,match,exact
direct_context,qwen3.6:35b-a3b,24,Hyundai Motor Group,83,Hyundai Motor Group,match,exact
direct_context,qwen3.6:35b-a3b,24,IMMI,86,IMMI,match,exact
direct_context,qwen3.6:35b-a3b,25,Enchem America Inc,51,Enchem America Inc.,match,exact
direct_context,qwen3.6:35b-a3b,25,F&P Georgia Manufacturing,53,F&P Georgia Manufacturing,match,exact
direct_context,qwen3.6:35b-a3b,25,Hyundai Motor Group,83,Hyundai Motor Group,match,exact
direct_context,qwen3.6:35b-a3b,25,Hyundai Transys Georgia Powertrain,84,Hyundai Transys Georgia Powertrain,match,exact
direct_context,qwen3.6:35b-a3b,25,IMMI,86,IMMI,match,exact
direct_context,qwen3.6:35b-a3b,25,Racemark International LLC,150,Racemark International LLC,match,exact
direct_context,qwen3.6:35b-a3b,26,Duckyang,35,Duckyang,match,exact
direct_context,qwen3.6:35b-a3b,26,Enchem America Inc,51,Enchem America Inc.,match,exact
direct_context,qwen3.6:35b-a3b,27,Fouts Brothers Fire Equipment,10,Fouts Brothers Fire Equipment,match,exact
direct_context,qwen3.6:35b-a3b,27,Hitachi Astemo,75,Hitachi Astemo,match,exact
direct_context,qwen3.6:35b-a3b,27,Hwashin,79,Hwashin,match,exact
direct_context,qwen3.6:35b-a3b,27,Hyundai & LG Energy Solution (LGES),80,Hyundai & LG Energy Solution (LGES),match,exact
direct_context,qwen3.6:35b-a3b,27,IMS Gear Georgia Inc,87,IMS Gear Georgia Inc.,match,exact
direct_context,qwen3.6:35b-a3b,27,JAC Products Inc,89,JAC Products Inc.,match,exact
direct_context,qwen3.6:35b-a3b,27,Hyundai Industrial Co,93,Hyundai Industrial Co.,match,exact
direct_context,qwen3.6:35b-a3b,27,Hyundai MOBIS (Georgia),99,Hyundai MOBIS (Georgia),match,exact
direct_context,qwen3.6:35b-a3b,27,Hyundai Transys Georgia Seating Systems,130,Hyundai Transys Georgia Seating Systems,match,exact
direct_context,qwen3.6:35b-a3b,27,Inalfa Roof Systems Inc,145,Inalfa Roof Systems Inc.,match,exact
direct_context,qwen3.6:35b-a3b,27,Jefferson Southern Corp,165,Jefferson Southern Corp.,match,exact
direct_context,qwen3.6:35b-a3b,28,Freudenberg-NOK,60,Freudenberg-NOK,match,exact
direct_context,qwen3.6:35b-a3b,28,Hyundai Transys Georgia Powertrain,84,Hyundai Transys Georgia Powertrain,match,exact
direct_context,qwen3.6:35b-a3b,28,Peerless-Winsmith Inc,139,Peerless-Winsmith Inc.,match,exact
direct_context,qwen3.6:35b-a3b,29,Trenton Pressing Inc,186,Trenton Pressing Inc.,match,exact
direct_context,qwen3.6:35b-a3b,29,Valeo,187,Valeo,match,exact
direct_context,qwen3.6:35b-a3b,29,Vanguard National Trailer Corp,188,Vanguard National Trailer Corp.,match,exact
direct_context,qwen3.6:35b-a3b,29,Vernay,189,Vernay,match,exact
direct_context,qwen3.6:35b-a3b,29,Vista Metals Corp,190,Vista Metals Corp.,match,exact
direct_context,qwen3.6:35b-a3b,29,Voestalpine Automotive Body Parts Inc,191,Voestalpine Automotive Body Parts Inc.,match,exact
direct_context,qwen3.6:35b-a3b,29,Volvo Cars USA,192,Volvo Cars USA,match,exact
direct_context,qwen3.6:35b-a3b,29,Volvo Group North America,193,Volvo Group North America,match,exact
direct_context,qwen3.6:35b-a3b,29,Wabash National Corp,194,Wabash National Corp.,match,exact
direct_context,qwen3.6:35b-a3b,29,Wheelabrator Group Inc,195,Wheelabrator Group Inc.,match,exact
direct_context,qwen3.6:35b-a3b,29,WIKA USA,196,WIKA USA,match,exact
direct_context,qwen3.6:35b-a3b,29,Woodbridge Foam Corp,197,Woodbridge Foam Corp.,match,exact
direct_context,qwen3.6:35b-a3b,29,Woory Industrial Co,198,Woory Industrial Co.,match,exact
direct_context,qwen3.6:35b-a3b,29,Yachiyo Manufacturing of America LLC,199,Yachiyo Manufacturing of America LLC,match,exact
direct_context,qwen3.6:35b-a3b,29,Yamaha Motor Manufacturing Corp,200,Yamaha Motor Manufacturing Corp.,match,exact
direct_context,qwen3.6:35b-a3b,29,Yazaki North America,201,Yazaki North America,match,exact
direct_context,qwen3.6:35b-a3b,29,YKK USA Inc,202,YKK USA Inc.,match,exact
direct_context,qwen3.6:35b-a3b,29,ZF Gainesville LLC,203,ZF Gainesville LLC,match,exact
direct_context,qwen3.6:35b-a3b,29,ZF Gainesville LLC,204,ZF Gainesville LLC,match,exact
direct_context,qwen3.6:35b-a3b,29,ZF Gainesville LLC,205,ZF Gainesville LLC,match,exact
direct_context,qwen3.6:35b-a3b,30,WIKA USA,196,WIKA USA,match,exact
direct_context,qwen3.6:35b-a3b,30,Yazaki North America,201,Yazaki North America,match,exact
direct_context,qwen3.6:35b-a3b,30,Yamaha Motor Manufacturing Corp,200,Yamaha Motor Manufacturing Corp.,match,exact
direct_context,qwen3.6:35b-a3b,30,Yachiyo Manufacturing of America LLC,199,Yachiyo Manufacturing of America LLC,match,exact
direct_context,qwen3.6:35b-a3b,30,ZF Gainesville LLC,203,ZF Gainesville LLC,match,exact
direct_context,qwen3.6:35b-a3b,30,ZF Gainesville LLC,205,ZF Gainesville LLC,match,exact
direct_context,qwen3.6:35b-a3b,30,TI Fluid Systems,181,TI Fluid Systems,match,exact
direct_context,qwen3.6:35b-a3b,30,TN Americas Holding Inc,183,TN Americas Holding Inc.,match,exact
direct_context,qwen3.6:35b-a3b,30,Toyota Industries Group (TACG-TICA),184,Toyota Industries Group (TACG-TICA),match,exact
direct_context,qwen3.6:35b-a3b,30,Superior Essex Inc,171,Superior Essex Inc.,match,exact
direct_context,qwen3.6:35b-a3b,31,Dinex Emissions Inc,6,Dinex Emissions Inc.,match,exact
direct_context,qwen3.6:35b-a3b,31,Down 2 Earth Trailers,21,Down 2 Earth Trailers,match,exact
direct_context,qwen3.6:35b-a3b,31,Bridgestone Bandag,23,Bridgestone Bandag,match,exact
direct_context,qwen3.6:35b-a3b,31,Eaton Corp,36,Eaton Corp.,match,exact
direct_context,qwen3.6:35b-a3b,31,Ecoplastic America Corporation,41,Ecoplastic America Corporation,match,exact
direct_context,qwen3.6:35b-a3b,31,Erdrich USA Inc,67,Erdrich USA Inc.,match,exact
direct_context,qwen3.6:35b-a3b,31,Global Powertrain Systems LLC,74,Global Powertrain Systems LLC,match,exact
direct_context,qwen3.6:35b-a3b,32,GSC Steel Stamping LLC,69,GSC Steel Stamping LLC,match,exact
direct_context,qwen3.6:35b-a3b,33,TCI Powder Coatings,173,TCI Powder Coatings,match,exact
direct_context,qwen3.6:35b-a3b,33,Teklas USA,176,Teklas USA,match,exact
direct_context,qwen3.6:35b-a3b,33,Textron Specialized Vehicles,177,Textron Specialized Vehicles,match,exact
direct_context,qwen3.6:35b-a3b,34,Novelis Inc,129,Novelis Inc.,match,exact
direct_context,qwen3.6:35b-a3b,34,Freudenberg-NOK,60,Freudenberg-NOK,match,exact
direct_context,qwen3.6:35b-a3b,34,Peerless-Winsmith Inc,139,Peerless-Winsmith Inc.,match,exact
direct_context,qwen3.6:35b-a3b,34,Hyundai Transys Georgia Powertrain,84,Hyundai Transys Georgia Powertrain,match,exact
direct_context,qwen3.6:35b-a3b,35,Freudenberg-NOK,60,Freudenberg-NOK,match,exact
direct_context,qwen3.6:35b-a3b,35,Hyundai Transys Georgia Powertrain,84,Hyundai Transys Georgia Powertrain,match,exact
direct_context,qwen3.6:35b-a3b,35,Novelis Inc,129,Novelis Inc.,match,exact
direct_context,qwen3.6:35b-a3b,35,Peerless-Winsmith Inc,139,Peerless-Winsmith Inc.,match,exact
direct_context,qwen3.6:35b-a3b,36,Fouts Brothers Fire Equipment,10,Fouts Brothers Fire Equipment,match,exact
direct_context,qwen3.6:35b-a3b,36,Hitachi Astemo,75,Hitachi Astemo,match,exact
direct_context,qwen3.6:35b-a3b,36,Hwashin,79,Hwashin,match,exact
direct_context,qwen3.6:35b-a3b,36,Hyundai & LG Energy Solution (LGES),80,Hyundai & LG Energy Solution (LGES),match,exact
direct_context,qwen3.6:35b-a3b,36,IMS Gear Georgia Inc,87,IMS Gear Georgia Inc.,match,exact
direct_context,qwen3.6:35b-a3b,36,JAC Products Inc,89,JAC Products Inc.,match,exact
direct_context,qwen3.6:35b-a3b,36,Hyundai Industrial Co,93,Hyundai Industrial Co.,match,exact
direct_context,qwen3.6:35b-a3b,36,Hyundai MOBIS (Georgia),99,Hyundai MOBIS (Georgia),match,exact
direct_context,qwen3.6:35b-a3b,36,Hyundai Transys Georgia Seating Systems,130,Hyundai Transys Georgia Seating Systems,match,exact
direct_context,qwen3.6:35b-a3b,36,Inalfa Roof Systems Inc,145,Inalfa Roof Systems Inc.,match,exact
direct_context,qwen3.6:35b-a3b,36,Jefferson Southern Corp,165,Jefferson Southern Corp.,match,exact
direct_context,qwen3.6:35b-a3b,37,Freudenberg-NOK,60,Freudenberg-NOK,match,exact
direct_context,qwen3.6:35b-a3b,37,Hyundai Transys Georgia Powertrain,84,Hyundai Transys Georgia Powertrain,match,exact
direct_context,qwen3.6:35b-a3b,37,Novelis Inc,129,Novelis Inc.,match,exact
direct_context,qwen3.6:35b-a3b,37,Peerless-Winsmith Inc,139,Peerless-Winsmith Inc.,match,exact
direct_context,qwen3.6:35b-a3b,38,F&P Georgia Manufacturing,53,F&P Georgia Manufacturing,match,exact
direct_context,qwen3.6:35b-a3b,38,Enplas USA Inc,58,Enplas USA Inc.,match,exact
direct_context,qwen3.6:35b-a3b,39,Ramack International LLC,150,Racemark International LLC,match,fuzzy:0.905
direct_context,qwen3.6:35b-a3b,40,Duckyang,35,Duckyang,match,exact
direct_context,qwen3.6:35b-a3b,40,Enchem America Inc,51,Enchem America Inc.,match,exact
direct_context,qwen3.6:35b-a3b,40,GSC Steel Stamping LLC,69,GSC Steel Stamping LLC,match,exact
direct_context,qwen3.6:35b-a3b,40,Hyundai Transys Georgia Powertrain,84,Hyundai Transys Georgia Powertrain,match,exact
direct_context,qwen3.6:35b-a3b,40,Racemark International LLC,150,Racemark International LLC,match,exact
direct_context,qwen3.6:35b-a3b,41,Archer Aviation Inc,39,Archer Aviation Inc.,match,exact
direct_context,qwen3.6:35b-a3b,41,Arising Industries Inc,111,Arising Industries Inc.,match,exact
direct_context,qwen3.6:35b-a3b,42,Racemark International LLC,150,Racemark International LLC,match,exact
direct_context,qwen3:30b,1,Fouts Brothers Fire Equipment,10,Fouts Brothers Fire Equipment,match,exact
direct_context,qwen3:30b,1,F&P Georgia Manufacturing,53,F&P Georgia Manufacturing,match,exact
direct_context,qwen3:30b,1,Hitachi Astemo,75,Hitachi Astemo,match,exact
direct_context,qwen3:30b,1,Hitachi Astemo Americas Inc,76,Hitachi Astemo Americas Inc.,match,exact
direct_context,qwen3:30b,1,Hollingsworth & Vose Co,77,Hollingsworth & Vose Co.,match,exact
direct_context,qwen3:30b,1,Honda Development & Manufacturing,78,Honda Development & Manufacturing,match,exact
direct_context,qwen3:30b,1,Hwashin,79,Hwashin,match,exact
direct_context,qwen3:30b,1,Hyundai & LG Energy Solution (LGES),80,Hyundai & LG Energy Solution (LGES),match,exact
direct_context,qwen3:30b,1,Hyundai Transys Georgia Powertrain,83,Hyundai Motor Group,mismatch,
direct_context,qwen3:30b,1,Hyundai Transys Georgia Powertrain,84,Hyundai Transys Georgia Powertrain,match,exact
direct_context,qwen3:30b,1,IMMI,86,IMMI,match,exact
direct_context,qwen3:30b,1,IMS Gear Georgia Inc,87,IMS Gear Georgia Inc.,match,exact
direct_context,qwen3:30b,1,Hyundai MOBIS (Georgia),99,Hyundai MOBIS (Georgia),match,exact
direct_context,qwen3:30b,2,Hitachi Astemo Americas Inc,76,Hitachi Astemo Americas Inc.,match,exact
direct_context,qwen3:30b,2,Hollingsworth & Vose Co,77,Hollingsworth & Vose Co.,match,exact
direct_context,qwen3:30b,2,Hyundai Motor Group,83,Hyundai Motor Group,match,exact
direct_context,qwen3:30b,2,IMMI,86,IMMI,match,exact
direct_context,qwen3:30b,3,Freudenberg-NOK,60,Freudenberg-NOK,match,exact
direct_context,qwen3:30b,3,Hyundai Transys Georgia Powertrain,84,Hyundai Transys Georgia Powertrain,match,exact
direct_context,qwen3:30b,3,Peerless-Winsmith Inc,139,Peerless-Winsmith Inc.,match,exact
direct_context,qwen3:30b,4,GSC Steel Stamping LLC,69,GSC Steel Stamping LLC,match,exact
direct_context,qwen3:30b,5,Superior Essex Inc,171,Superior Essex Inc.,match,exact
direct_context,qwen3:30b,5,Suzuki Manufacturing of America Corp,172,Suzuki Manufacturing of America Corp.,match,exact
