company,field,expected_values,field_value_score,field_value_present,arm,model_name,question_number
Jefferson Southern Corp.,Product / Service,High current switches and resistors for automotive HVAC systems,1.0,True,batchwise_map_reduce,gemma3:12b,1
F&P Georgia Manufacturing,Category,Tier 1/2,1.0,True,batchwise_map_reduce,gemma3:12b,2
F&P Georgia Manufacturing,EV Supply Chain Role,Battery Pack,1.0,True,batchwise_map_reduce,gemma3:12b,2
Hitachi Astemo Americas Inc.,Category,Tier 1/2,1.0,True,batchwise_map_reduce,gemma3:12b,2
Hitachi Astemo Americas Inc.,EV Supply Chain Role,Battery Cell,1.0,True,batchwise_map_reduce,gemma3:12b,2
Hollingsworth & Vose Co.,Category,Tier 1/2,1.0,True,batchwise_map_reduce,gemma3:12b,2
Hollingsworth & Vose Co.,EV Supply Chain Role,Battery Pack,1.0,True,batchwise_map_reduce,gemma3:12b,2
Honda Development & Manufacturing,Category,Tier 1/2,1.0,True,batchwise_map_reduce,gemma3:12b,2
Honda Development & Manufacturing,EV Supply Chain Role,Battery Cell,1.0,True,batchwise_map_reduce,gemma3:12b,2
Hyundai Motor Group,Category,Tier 1/2,1.0,True,batchwise_map_reduce,gemma3:12b,2
Hyundai Motor Group,EV Supply Chain Role,Battery Pack,1.0,True,batchwise_map_reduce,gemma3:12b,2
IMMI,Category,Tier 1/2,1.0,True,batchwise_map_reduce,gemma3:12b,2
IMMI,EV Supply Chain Role,Battery Pack,1.0,True,batchwise_map_reduce,gemma3:12b,2
Freudenberg-NOK,Primary OEMs,Multiple OEMs; Multiple OEMs,1.0,True,batchwise_map_reduce,gemma3:12b,3
Freudenberg-NOK,EV Supply Chain Role,General Automotive; Thermal Management,1.0,True,batchwise_map_reduce,gemma3:12b,3
Hyundai Transys Georgia Powertrain,Primary OEMs,Hyundai Kia Rivian,1.0,True,batchwise_map_reduce,gemma3:12b,3
Hyundai Transys Georgia Powertrain,EV Supply Chain Role,Thermal Management,1.0,True,batchwise_map_reduce,gemma3:12b,3
Novelis Inc.,Primary OEMs,Multiple OEMs; Multiple OEMs; Multiple OEMs,1.0,True,batchwise_map_reduce,gemma3:12b,3
Novelis Inc.,EV Supply Chain Role,General Automotive; General Automotive; Thermal Management,1.0,True,batchwise_map_reduce,gemma3:12b,3
Peerless-Winsmith Inc.,Primary OEMs,Multiple OEMs,1.0,True,batchwise_map_reduce,gemma3:12b,3
Peerless-Winsmith Inc.,EV Supply Chain Role,Thermal Management,1.0,True,batchwise_map_reduce,gemma3:12b,3
ZF Gainesville LLC,EV Supply Chain Role,"EV body, powertrain, and thermal components; EV thermal management and power electronics; EV thermal systems and electronics",0.6,True,batchwise_map_reduce,gemma3:12b,3
GSC Steel Stamping LLC,Category,Tier 2/3,0.0,False,batchwise_map_reduce,gemma3:12b,4
GSC Steel Stamping LLC,Employment,350,1.0,True,batchwise_map_reduce,gemma3:12b,4
Morgan Corp.,Category,Tier 1,0.0,False,batchwise_map_reduce,gemma3:12b,4
Morgan Corp.,Employment,320,1.0,True,batchwise_map_reduce,gemma3:12b,4
Yazaki North America,Category,OEM Footprint,0.0,False,batchwise_map_reduce,gemma3:12b,4
Yazaki North America,Employment,230000,0.0,False,batchwise_map_reduce,gemma3:12b,4
ZF Gainesville LLC,Category,OEM Supply Chain; OEM Supply Chain; OEM Footprint,0.667,True,batchwise_map_reduce,gemma3:12b,4
ZF Gainesville LLC,Employment,170000; 17500; 106100,0.0,False,batchwise_map_reduce,gemma3:12b,4
Kia Georgia Inc.,Category,OEM,1.0,True,batchwise_map_reduce,gemma3:12b,5
Kia Georgia Inc.,EV Supply Chain Role,Vehicle Assembly,1.0,True,batchwise_map_reduce,gemma3:12b,5
Kia Georgia Inc.,Product / Service,"Golf carts, various off-road vehicles, electric on-road vehicles",0.333,False,batchwise_map_reduce,gemma3:12b,5
Minebea AccessSolutions USA Inc.,Category,OEM,1.0,True,batchwise_map_reduce,gemma3:12b,5
Minebea AccessSolutions USA Inc.,EV Supply Chain Role,General Automotive,1.0,True,batchwise_map_reduce,gemma3:12b,5
Minebea AccessSolutions USA Inc.,Product / Service,Headquarters and distribution location,0.5,False,batchwise_map_reduce,gemma3:12b,5
Superior Essex Inc.,Category,OEM,1.0,True,batchwise_map_reduce,gemma3:12b,5
Superior Essex Inc.,EV Supply Chain Role,Vehicle Assembly,1.0,True,batchwise_map_reduce,gemma3:12b,5
Superior Essex Inc.,Product / Service,Electric vehicles and batteries,0.75,True,batchwise_map_reduce,gemma3:12b,5
Suzuki Manufacturing of America Corp.,Category,OEM,1.0,True,batchwise_map_reduce,gemma3:12b,5
Suzuki Manufacturing of America Corp.,EV Supply Chain Role,Vehicle Assembly,1.0,True,batchwise_map_reduce,gemma3:12b,5
Suzuki Manufacturing of America Corp.,Product / Service,Electric vehicle assembly plant,0.75,True,batchwise_map_reduce,gemma3:12b,5
TCI Powder Coatings,Category,OEM,1.0,True,batchwise_map_reduce,gemma3:12b,5
TCI Powder Coatings,EV Supply Chain Role,Vehicle Assembly,1.0,True,batchwise_map_reduce,gemma3:12b,5
TCI Powder Coatings,Product / Service,Automotive assembly plant,0.667,True,batchwise_map_reduce,gemma3:12b,5
TDK Components USA Inc.,Category,OEM,1.0,True,batchwise_map_reduce,gemma3:12b,5
TDK Components USA Inc.,EV Supply Chain Role,Vehicle Assembly,1.0,True,batchwise_map_reduce,gemma3:12b,5
TDK Components USA Inc.,Product / Service,Auto manufacturer headquarters,0.333,False,batchwise_map_reduce,gemma3:12b,5
TE Connectivity,Category,OEM,1.0,True,batchwise_map_reduce,gemma3:12b,5
TE Connectivity,EV Supply Chain Role,Vehicle Assembly,1.0,True,batchwise_map_reduce,gemma3:12b,5
TE Connectivity,Product / Service,Truck and bus bodies,0.5,False,batchwise_map_reduce,gemma3:12b,5
Teklas USA,Category,OEM,1.0,True,batchwise_map_reduce,gemma3:12b,5
Teklas USA,EV Supply Chain Role,Vehicle Assembly,1.0,True,batchwise_map_reduce,gemma3:12b,5
Teklas USA,Product / Service,Golf carts and all-terrain vehicles,0.333,False,batchwise_map_reduce,gemma3:12b,5
Textron Specialized Vehicles,Category,OEM,1.0,True,batchwise_map_reduce,gemma3:12b,5
Textron Specialized Vehicles,EV Supply Chain Role,Vehicle Assembly,1.0,True,batchwise_map_reduce,gemma3:12b,5
Textron Specialized Vehicles,Product / Service,"Golf carts, utility vehicles, industrial vehicles",0.5,False,batchwise_map_reduce,gemma3:12b,5
Thermal Ceramics Inc.,Category,OEM,1.0,True,batchwise_map_reduce,gemma3:12b,5
Thermal Ceramics Inc.,EV Supply Chain Role,Vehicle Assembly,1.0,True,batchwise_map_reduce,gemma3:12b,5
Thermal Ceramics Inc.,Product / Service,Electric vehicle batteries,0.667,True,batchwise_map_reduce,gemma3:12b,5
Thomson Plastics Inc.,Category,OEM,1.0,True,batchwise_map_reduce,gemma3:12b,5
Thomson Plastics Inc.,EV Supply Chain Role,Vehicle Assembly,1.0,True,batchwise_map_reduce,gemma3:12b,5
Thomson Plastics Inc.,Product / Service,Electric vertical takeoff and landing (eVTOL) aircraft manufacturing,0.375,False,batchwise_map_reduce,gemma3:12b,5
Novelis Inc.,Primary Facility Type,Manufacturing Plant; Manufacturing Plant; Manufacturing Plant,1.0,True,batchwise_map_reduce,gemma3:12b,6
Novelis Inc.,Location,"Atlanta, Fulton County; Atlanta, Fulton County; Atlanta, Fulton County",1.0,True,batchwise_map_reduce,gemma3:12b,6
WIKA USA,EV Supply Chain Role,HV and LV wiring harnesses for EVs and ICE vehicles,1.0,True,batchwise_map_reduce,gemma3:12b,7
WIKA USA,Employment,250000,1.0,True,batchwise_map_reduce,gemma3:12b,7
WIKA USA,Location,"Lawrenceville, Gwinnett County",1.0,True,batchwise_map_reduce,gemma3:12b,7
Kia Georgia Inc.,Primary OEMs,Club Car LLC,1.0,True,batchwise_map_reduce,gemma3:12b,10
Superior Essex Inc.,Primary OEMs,Hyundai Motor Group,1.0,True,batchwise_map_reduce,gemma3:12b,10
Suzuki Manufacturing of America Corp.,Primary OEMs,Rivian Automotive,1.0,True,batchwise_map_reduce,gemma3:12b,10
TCI Powder Coatings,Primary OEMs,Kia Georgia Inc.,1.0,True,batchwise_map_reduce,gemma3:12b,10
TDK Components USA Inc.,Primary OEMs,Mercedes-Benz USA LLC,0.5,False,batchwise_map_reduce,gemma3:12b,10
TE Connectivity,Primary OEMs,Blue Bird Corp.,1.0,True,batchwise_map_reduce,gemma3:12b,10
Teklas USA,Primary OEMs,Yamaha Motor Manufacturing Corp.,1.0,True,batchwise_map_reduce,gemma3:12b,10
Textron Specialized Vehicles,Primary OEMs,Textron Specialized Vehicles,0.0,False,batchwise_map_reduce,gemma3:12b,10
Thermal Ceramics Inc.,Primary OEMs,SK Battery America,1.0,True,batchwise_map_reduce,gemma3:12b,10
Thomson Plastics Inc.,Primary OEMs,Archer Aviation Inc.,1.0,True,batchwise_map_reduce,gemma3:12b,10
Sewon America Inc.,Product / Service,Automotive aftermarket parts; Motor vehicle engines and parts; Fire truck bodies,1.0,True,batchwise_map_reduce,gemma3:12b,11
Duckyang,Category,Tier 2/3,1.0,True,batchwise_map_reduce,gemma3:12b,12
Duckyang,EV Supply Chain Role,General Automotive,1.0,True,batchwise_map_reduce,gemma3:12b,12
Enchem America Inc.,Category,Tier 2/3,1.0,True,batchwise_map_reduce,gemma3:12b,12
Enchem America Inc.,EV Supply Chain Role,General Automotive,1.0,True,batchwise_map_reduce,gemma3:12b,12
GSC Steel Stamping LLC,Category,Tier 2/3,1.0,True,batchwise_map_reduce,gemma3:12b,12
GSC Steel Stamping LLC,EV Supply Chain Role,Power Electronics,1.0,True,batchwise_map_reduce,gemma3:12b,12
Duckyang,Category,Tier 2/3,1.0,True,batchwise_map_reduce,gemma3:12b,13
Duckyang,EV Supply Chain Role,General Automotive,1.0,True,batchwise_map_reduce,gemma3:12b,13
Duckyang,Primary OEMs,Hyundai Kia Rivian,0.667,True,batchwise_map_reduce,gemma3:12b,13
Enchem America Inc.,Category,Tier 2/3,1.0,True,batchwise_map_reduce,gemma3:12b,13
Enchem America Inc.,EV Supply Chain Role,General Automotive,1.0,True,batchwise_map_reduce,gemma3:12b,13
Enchem America Inc.,Primary OEMs,Hyundai Kia Rivian,0.667,True,batchwise_map_reduce,gemma3:12b,13
GSC Steel Stamping LLC,Category,Tier 2/3,1.0,True,batchwise_map_reduce,gemma3:12b,13
GSC Steel Stamping LLC,EV Supply Chain Role,Power Electronics,1.0,True,batchwise_map_reduce,gemma3:12b,13
GSC Steel Stamping LLC,Primary OEMs,Hyundai Kia Rivian,0.667,True,batchwise_map_reduce,gemma3:12b,13
Hyundai Transys Georgia Powertrain,Category,Tier 1/2,1.0,True,batchwise_map_reduce,gemma3:12b,13
Hyundai Transys Georgia Powertrain,EV Supply Chain Role,Thermal Management,1.0,True,batchwise_map_reduce,gemma3:12b,13
Hyundai Transys Georgia Powertrain,Primary OEMs,Hyundai Kia Rivian,0.667,True,batchwise_map_reduce,gemma3:12b,13
Racemark International LLC,Category,Tier 1,1.0,True,batchwise_map_reduce,gemma3:12b,13
Racemark International LLC,EV Supply Chain Role,General Automotive,1.0,True,batchwise_map_reduce,gemma3:12b,13
Racemark International LLC,Primary OEMs,Hyundai Kia Rivian,0.667,True,batchwise_map_reduce,gemma3:12b,13
Suzuki Manufacturing of America Corp.,Category,OEM,1.0,True,batchwise_map_reduce,gemma3:12b,13
Suzuki Manufacturing of America Corp.,EV Supply Chain Role,Vehicle Assembly,1.0,True,batchwise_map_reduce,gemma3:12b,13
Suzuki Manufacturing of America Corp.,Primary OEMs,Rivian Automotive,1.0,True,batchwise_map_reduce,gemma3:12b,13
WIKA USA,EV Supply Chain Role,HV and LV wiring harnesses for EVs and ICE vehicles,0.75,True,batchwise_map_reduce,gemma3:12b,14
Woodbridge Foam Corp.,EV Supply Chain Role,EV wiring harnesses and power distribution,1.0,True,batchwise_map_reduce,gemma3:12b,14
Duckyang,Product / Service,High-quality electrodeposited (ED) copper foil for electric vehicles,1.0,True,batchwise_map_reduce,gemma3:12b,16
GSC Steel Stamping LLC,Category,Tier 2/3,1.0,True,batchwise_map_reduce,gemma3:12b,18
GSC Steel Stamping LLC,Product / Service,"Deep grove ball bearings Toyota Industries Electric Systems North 255 DC-to-DC converters Jackson America, Inc.*",1.0,True,batchwise_map_reduce,gemma3:12b,18
Hyundai MOBIS (Georgia),Category,Tier 1/2,1.0,True,batchwise_map_reduce,gemma3:12b,18
Hyundai MOBIS (Georgia),Product / Service,"Capacitors, electronic automotive components",1.0,True,batchwise_map_reduce,gemma3:12b,18
Hyundai Transys Georgia Seating Systems,Category,Tier 1/2,1.0,True,batchwise_map_reduce,gemma3:12b,18
Hyundai Transys Georgia Seating Systems,Product / Service,"Automotive electronics, resonators, capacitors, resistors, electronics and electronic parts",0.778,True,batchwise_map_reduce,gemma3:12b,18
Yazaki North America,Category,OEM Footprint,0.0,False,batchwise_map_reduce,gemma3:12b,18
Yazaki North America,Product / Service,"Automotive supplier division (mobility solutions: ADAS, powertrain, electronics)",0.25,False,batchwise_map_reduce,gemma3:12b,18
ZF Gainesville LLC,Category,OEM Supply Chain; OEM Supply Chain; OEM Footprint,0.0,False,batchwise_map_reduce,gemma3:12b,18
ZF Gainesville LLC,Product / Service,"Contract manufacturing & automotive systems (body, chassis, powertrain, e-drive); Automotive supplier footprint (electrification, thermal, powertrain, ADAS components); Automotive supplier (thermal systems, electrification, ADAS, lighting)",0.444,False,batchwise_map_reduce,gemma3:12b,18
Archer Aviation Inc.,Category,Tier 2/3,1.0,True,batchwise_map_reduce,gemma3:12b,19
Archer Aviation Inc.,Product / Service,Powder coatings for automotive and other industries,1.0,True,batchwise_map_reduce,gemma3:12b,19
F&P Georgia Manufacturing,Category,Tier 1/2,1.0,True,batchwise_map_reduce,gemma3:12b,20
F&P Georgia Manufacturing,EV Supply Chain Role,Battery Pack,1.0,True,batchwise_map_reduce,gemma3:12b,20
F&P Georgia Manufacturing,Product / Service,Lithium-ion battery recycler and raw materials provider,0.25,False,batchwise_map_reduce,gemma3:12b,20
F&P Georgia Manufacturing,Primary OEMs,Hyundai Kia,1.0,True,batchwise_map_reduce,gemma3:12b,20
Hitachi Astemo Americas Inc.,Category,Tier 1/2,1.0,True,batchwise_map_reduce,gemma3:12b,20
Hitachi Astemo Americas Inc.,EV Supply Chain Role,Battery Cell,1.0,True,batchwise_map_reduce,gemma3:12b,20
Hitachi Astemo Americas Inc.,Product / Service,Battery cells for electric mobility,0.4,False,batchwise_map_reduce,gemma3:12b,20
Hitachi Astemo Americas Inc.,Primary OEMs,Hyundai Kia,1.0,True,batchwise_map_reduce,gemma3:12b,20
Hollingsworth & Vose Co.,Category,Tier 1/2,1.0,True,batchwise_map_reduce,gemma3:12b,20
Hollingsworth & Vose Co.,EV Supply Chain Role,Battery Pack,1.0,True,batchwise_map_reduce,gemma3:12b,20
Hollingsworth & Vose Co.,Product / Service,Lithium-ion battery materials,0.25,False,batchwise_map_reduce,gemma3:12b,20
Hollingsworth & Vose Co.,Primary OEMs,Hyundai Kia,1.0,True,batchwise_map_reduce,gemma3:12b,20
Honda Development & Manufacturing,Category,Tier 1/2,1.0,True,batchwise_map_reduce,gemma3:12b,20
Honda Development & Manufacturing,EV Supply Chain Role,Battery Cell,1.0,True,batchwise_map_reduce,gemma3:12b,20
Honda Development & Manufacturing,Product / Service,Battery cells for electric mobility,0.4,False,batchwise_map_reduce,gemma3:12b,20
Honda Development & Manufacturing,Primary OEMs,Hyundai Kia,1.0,True,batchwise_map_reduce,gemma3:12b,20
Hyundai Motor Group,Category,Tier 1/2,1.0,True,batchwise_map_reduce,gemma3:12b,20
Hyundai Motor Group,EV Supply Chain Role,Battery Pack,1.0,True,batchwise_map_reduce,gemma3:12b,20
Hyundai Motor Group,Product / Service,Battery parts for electric vehicles,0.4,False,batchwise_map_reduce,gemma3:12b,20
Hyundai Motor Group,Primary OEMs,Hyundai Kia,1.0,True,batchwise_map_reduce,gemma3:12b,20
IMMI,Category,Tier 1/2,1.0,True,batchwise_map_reduce,gemma3:12b,20
IMMI,EV Supply Chain Role,Battery Pack,1.0,True,batchwise_map_reduce,gemma3:12b,20
IMMI,Product / Service,Battery electrolyte,0.5,False,batchwise_map_reduce,gemma3:12b,20
IMMI,Primary OEMs,Hyundai Kia,1.0,True,batchwise_map_reduce,gemma3:12b,20
ACM Georgia LLC,Category,Tier 2/3,1.0,True,batchwise_map_reduce,gemma3:12b,21
ACM Georgia LLC,Product / Service,Automotive floor mats made of purchased wire,0.167,False,batchwise_map_reduce,gemma3:12b,21
ACM Georgia LLC,Employment,400,0.0,False,batchwise_map_reduce,gemma3:12b,21
ACM Georgia LLC,EV Supply Chain Role,General Automotive,1.0,True,batchwise_map_reduce,gemma3:12b,21
AVS,Category,Tier 2/3,1.0,True,batchwise_map_reduce,gemma3:12b,21
AVS,Product / Service,"Tires for light trucks, SUVs and commercial vehicles",0.125,False,batchwise_map_reduce,gemma3:12b,21
AVS,Employment,310,0.0,False,batchwise_map_reduce,gemma3:12b,21
AVS,EV Supply Chain Role,General Automotive,1.0,True,batchwise_map_reduce,gemma3:12b,21
Arising Industries Inc.,Category,Tier 2/3; Tier 2/3,1.0,True,batchwise_map_reduce,gemma3:12b,21
Arising Industries Inc.,Product / Service,Automotive and aircraft tires; Rubber powders for tires,0.5,False,batchwise_map_reduce,gemma3:12b,21
Arising Industries Inc.,Employment,582; 70,1.0,True,batchwise_map_reduce,gemma3:12b,21
Arising Industries Inc.,EV Supply Chain Role,General Automotive; General Automotive,1.0,True,batchwise_map_reduce,gemma3:12b,21
Dinex Emissions Inc.,Category,Tier 2/3,1.0,True,batchwise_map_reduce,gemma3:12b,21
Dinex Emissions Inc.,Product / Service,Aluminum sheet for automotive bodies,0.2,False,batchwise_map_reduce,gemma3:12b,21
Dinex Emissions Inc.,Employment,500,1.0,True,batchwise_map_reduce,gemma3:12b,21
Dinex Emissions Inc.,EV Supply Chain Role,General Automotive,1.0,True,batchwise_map_reduce,gemma3:12b,21
FOX Factory,Category,Tier 2/3,1.0,True,batchwise_map_reduce,gemma3:12b,21
FOX Factory,Product / Service,Chrome plated automotive parts,0.25,False,batchwise_map_reduce,gemma3:12b,21
FOX Factory,Employment,345,0.0,False,batchwise_map_reduce,gemma3:12b,21
FOX Factory,EV Supply Chain Role,General Automotive,1.0,True,batchwise_map_reduce,gemma3:12b,21
Archer Aviation Inc.,Category,Tier 2/3,1.0,True,batchwise_map_reduce,gemma3:12b,22
Archer Aviation Inc.,Product / Service,Powder coatings for automotive and other industries,1.0,True,batchwise_map_reduce,gemma3:12b,22
Archer Aviation Inc.,Industry Group,Chemicals and Allied Products,1.0,True,batchwise_map_reduce,gemma3:12b,22
Arising Industries Inc.,Category,Tier 2/3; Tier 2/3,1.0,True,batchwise_map_reduce,gemma3:12b,22
Arising Industries Inc.,Product / Service,Automotive and aircraft tires; Rubber powders for tires,1.0,True,batchwise_map_reduce,gemma3:12b,22
Arising Industries Inc.,Industry Group,Rubber and Miscellaneous Plastic Products; Chemicals and Allied Products,1.0,True,batchwise_map_reduce,gemma3:12b,22
GSC Steel Stamping LLC,EV Supply Chain Role,Power Electronics,0.0,False,batchwise_map_reduce,gemma3:12b,23
Morgan Corp.,EV Supply Chain Role,Charging Infrastructure,0.0,False,batchwise_map_reduce,gemma3:12b,23
TI Fluid Systems,EV Supply Chain Role,Vehicle safety systems OEM (EV + ICE); OEM corporate footprint influencing EV strategy,0.0,False,batchwise_map_reduce,gemma3:12b,23
TN Americas Holding Inc.,EV Supply Chain Role,OEM parent group footprint (EV + HD electrification),0.0,False,batchwise_map_reduce,gemma3:12b,23
Tie Down Engineering,EV Supply Chain Role,OEM corporate and engineering footprint (electrification),0.0,False,batchwise_map_reduce,gemma3:12b,23
Toyota Industries Group (TACG-TICA),EV Supply Chain Role,OEM parent group footprint (electric truck strategy),0.0,False,batchwise_map_reduce,gemma3:12b,23
Trenton Pressing,EV Supply Chain Role,OEM corporate footprint and supplier integration,0.0,False,batchwise_map_reduce,gemma3:12b,23
Trenton Pressing Inc.,EV Supply Chain Role,Machined components supporting EV and ICE vehicles,0.167,False,batchwise_map_reduce,gemma3:12b,23
Valeo,EV Supply Chain Role,Tier 1 automotive components,0.0,False,batchwise_map_reduce,gemma3:12b,23
Vanguard National Trailer Corp.,EV Supply Chain Role,Body and chassis components for EV and ICE OEMs,0.0,False,batchwise_map_reduce,gemma3:12b,23
Vernay,EV Supply Chain Role,Stamped and welded assemblies for OEMs,0.0,False,batchwise_map_reduce,gemma3:12b,23
Vista Metals Corp.,EV Supply Chain Role,EV and ICE component manufacturing,0.0,False,batchwise_map_reduce,gemma3:12b,23
Voestalpine Automotive Body Parts Inc.,EV Supply Chain Role,EV and ICE powertrain and HVAC components,0.0,False,batchwise_map_reduce,gemma3:12b,23
Volvo Cars USA,EV Supply Chain Role,Plastic components for EV and ICE vehicles,0.0,False,batchwise_map_reduce,gemma3:12b,23
Volvo Group North America,EV Supply Chain Role,Stamped metal components for OEMs,0.0,False,batchwise_map_reduce,gemma3:12b,23
WIKA USA,EV Supply Chain Role,HV and LV wiring harnesses for EVs and ICE vehicles,0.0,False,batchwise_map_reduce,gemma3:12b,23
Wabash National Corp.,EV Supply Chain Role,Interior and exterior plastic parts,0.0,False,batchwise_map_reduce,gemma3:12b,23
Wheelabrator Group Inc.,EV Supply Chain Role,Interior trim and textile components,0.0,False,batchwise_map_reduce,gemma3:12b,23
Woodbridge Foam Corp.,EV Supply Chain Role,EV wiring harnesses and power distribution,0.0,False,batchwise_map_reduce,gemma3:12b,23
Woory Industrial Co.,EV Supply Chain Role,High‑voltage EV connectors and electronics,0.0,False,batchwise_map_reduce,gemma3:12b,23
YKK USA Inc.,EV Supply Chain Role,"EV sensors, braking, and control systems",0.0,False,batchwise_map_reduce,gemma3:12b,23
Yachiyo Manufacturing of America LLC,EV Supply Chain Role,EV electrical distribution and interior systems,0.0,False,batchwise_map_reduce,gemma3:12b,23
Yamaha Motor Manufacturing Corp.,EV Supply Chain Role,Advanced electrical architecture for EVs,0.0,False,batchwise_map_reduce,gemma3:12b,23
Yazaki North America,EV Supply Chain Role,"Power electronics, sensors, and EV systems",0.0,False,batchwise_map_reduce,gemma3:12b,23
ZF Gainesville LLC,EV Supply Chain Role,"EV body, powertrain, and thermal components; EV thermal management and power electronics; EV thermal systems and electronics",0.0,False,batchwise_map_reduce,gemma3:12b,23
F&P Georgia Manufacturing,EV Supply Chain Role,Battery Pack,1.0,True,batchwise_map_reduce,gemma3:12b,24
F&P Georgia Manufacturing,Primary OEMs,Hyundai Kia,1.0,True,batchwise_map_reduce,gemma3:12b,24
Hitachi Astemo Americas Inc.,EV Supply Chain Role,Battery Cell,1.0,True,batchwise_map_reduce,gemma3:12b,24
Hitachi Astemo Americas Inc.,Primary OEMs,Hyundai Kia,1.0,True,batchwise_map_reduce,gemma3:12b,24
Hollingsworth & Vose Co.,EV Supply Chain Role,Battery Pack,1.0,True,batchwise_map_reduce,gemma3:12b,24
Hollingsworth & Vose Co.,Primary OEMs,Hyundai Kia,1.0,True,batchwise_map_reduce,gemma3:12b,24
Honda Development & Manufacturing,EV Supply Chain Role,Battery Cell,1.0,True,batchwise_map_reduce,gemma3:12b,24
Honda Development & Manufacturing,Primary OEMs,Hyundai Kia,1.0,True,batchwise_map_reduce,gemma3:12b,24
Hyundai Motor Group,EV Supply Chain Role,Battery Pack,1.0,True,batchwise_map_reduce,gemma3:12b,24
Hyundai Motor Group,Primary OEMs,Hyundai Kia,1.0,True,batchwise_map_reduce,gemma3:12b,24
IMMI,EV Supply Chain Role,Battery Pack,1.0,True,batchwise_map_reduce,gemma3:12b,24
IMMI,Primary OEMs,Hyundai Kia,1.0,True,batchwise_map_reduce,gemma3:12b,24
Enchem America Inc.,Primary OEMs,Hyundai Kia Rivian,0.333,False,batchwise_map_reduce,gemma3:12b,25
Enchem America Inc.,Employment,155,1.0,True,batchwise_map_reduce,gemma3:12b,25
Enchem America Inc.,EV Supply Chain Role,General Automotive,1.0,True,batchwise_map_reduce,gemma3:12b,25
F&P Georgia Manufacturing,Primary OEMs,Hyundai Kia,0.5,False,batchwise_map_reduce,gemma3:12b,25
F&P Georgia Manufacturing,Employment,104,1.0,True,batchwise_map_reduce,gemma3:12b,25
F&P Georgia Manufacturing,EV Supply Chain Role,Battery Pack,1.0,True,batchwise_map_reduce,gemma3:12b,25
Hyundai Motor Group,Primary OEMs,Hyundai Kia,0.5,False,batchwise_map_reduce,gemma3:12b,25
Hyundai Motor Group,Employment,164,0.0,False,batchwise_map_reduce,gemma3:12b,25
Hyundai Motor Group,EV Supply Chain Role,Battery Pack,1.0,True,batchwise_map_reduce,gemma3:12b,25
Hyundai Transys Georgia Powertrain,Primary OEMs,Hyundai Kia Rivian,0.333,False,batchwise_map_reduce,gemma3:12b,25
Hyundai Transys Georgia Powertrain,Employment,130,1.0,True,batchwise_map_reduce,gemma3:12b,25
Hyundai Transys Georgia Powertrain,EV Supply Chain Role,Thermal Management,1.0,True,batchwise_map_reduce,gemma3:12b,25
IMMI,Primary OEMs,Hyundai Kia,0.5,False,batchwise_map_reduce,gemma3:12b,25
IMMI,Employment,100,1.0,True,batchwise_map_reduce,gemma3:12b,25
IMMI,EV Supply Chain Role,Battery Pack,1.0,True,batchwise_map_reduce,gemma3:12b,25
Racemark International LLC,Primary OEMs,Hyundai Kia Rivian,0.333,False,batchwise_map_reduce,gemma3:12b,25
Racemark International LLC,Employment,120,0.0,False,batchwise_map_reduce,gemma3:12b,25
Racemark International LLC,EV Supply Chain Role,General Automotive,1.0,True,batchwise_map_reduce,gemma3:12b,25
Duckyang,Category,Tier 2/3,1.0,True,batchwise_map_reduce,gemma3:12b,26
Duckyang,EV / Battery Relevant,Yes,0.0,False,batchwise_map_reduce,gemma3:12b,26
Duckyang,EV Supply Chain Role,General Automotive,1.0,True,batchwise_map_reduce,gemma3:12b,26
Enchem America Inc.,Category,Tier 2/3,1.0,True,batchwise_map_reduce,gemma3:12b,26
Enchem America Inc.,EV / Battery Relevant,Yes,0.0,False,batchwise_map_reduce,gemma3:12b,26
Enchem America Inc.,EV Supply Chain Role,General Automotive,1.0,True,batchwise_map_reduce,gemma3:12b,26
Fouts Brothers Fire Equipment,Category,Tier 1/2,1.0,True,batchwise_map_reduce,gemma3:12b,27
Fouts Brothers Fire Equipment,Primary OEMs,Multiple OEMs,1.0,True,batchwise_map_reduce,gemma3:12b,27
Fouts Brothers Fire Equipment,EV Supply Chain Role,General Automotive,0.5,False,batchwise_map_reduce,gemma3:12b,27
Hitachi Astemo,Category,Tier 1/2,1.0,True,batchwise_map_reduce,gemma3:12b,27
Hitachi Astemo,Primary OEMs,Multiple OEMs,1.0,True,batchwise_map_reduce,gemma3:12b,27
Hitachi Astemo,EV Supply Chain Role,General Automotive,0.5,False,batchwise_map_reduce,gemma3:12b,27
Hwashin,Category,Tier 1/2,1.0,True,batchwise_map_reduce,gemma3:12b,27
Hwashin,Primary OEMs,Multiple OEMs,1.0,True,batchwise_map_reduce,gemma3:12b,27
Hwashin,EV Supply Chain Role,General Automotive,0.5,False,batchwise_map_reduce,gemma3:12b,27
Hyundai & LG Energy Solution (LGES),Category,Tier 1/2,1.0,True,batchwise_map_reduce,gemma3:12b,27
Hyundai & LG Energy Solution (LGES),Primary OEMs,Multiple OEMs,1.0,True,batchwise_map_reduce,gemma3:12b,27
Hyundai & LG Energy Solution (LGES),EV Supply Chain Role,General Automotive,0.5,False,batchwise_map_reduce,gemma3:12b,27
Hyundai Industrial Co.,Category,Tier 1/2,1.0,True,batchwise_map_reduce,gemma3:12b,27
