arm,model_name,question_number,mention_text,classification,sources,matched_kb_company,similarity,matched_field,matched_value
batchwise_map_reduce,gemma3:12b,13,GSC Steel Stamping LLC,known_kb_company,evidence_company,GSC Steel Stamping LLC,1.0,,
batchwise_map_reduce,gemma3:12b,13,Hyundai Transys Georgia Powertrain,known_kb_company,evidence_company,Hyundai Transys Georgia Powertrain,1.0,,
batchwise_map_reduce,gemma3:12b,13,Racemark International LLC,known_kb_company,evidence_company,Racemark International LLC,1.0,,
batchwise_map_reduce,gemma3:12b,13,Suzuki Manufacturing of America Corp,known_kb_company,evidence_company,Suzuki Manufacturing of America Corp.,1.0,,
batchwise_map_reduce,gemma3:12b,14,Woodbridge Foam Corp,known_kb_company,"evidence_company,answer_prose",Woodbridge Foam Corp.,1.0,,
batchwise_map_reduce,gemma3:12b,14,Woory Industrial Co,known_kb_company,"evidence_company,answer_prose",Woory Industrial Co.,1.0,,
batchwise_map_reduce,gemma3:12b,14,Yachiyo Manufacturing of America LLC,known_kb_company,evidence_company,Yachiyo Manufacturing of America LLC,1.0,,
batchwise_map_reduce,gemma3:12b,14,Yachiyo Manufacturing,known_kb_company,answer_prose,Yachiyo Manufacturing of America LLC,partial,,
batchwise_map_reduce,gemma3:12b,14,America LLC,known_kb_company,answer_prose,JTEKT North America Corp.,partial,,
batchwise_map_reduce,gemma3:12b,15,GSC Steel Stamping LLC,known_kb_company,"evidence_company,answer_prose",GSC Steel Stamping LLC,1.0,,
batchwise_map_reduce,gemma3:12b,16,Duckyang,known_kb_company,evidence_company,Duckyang,1.0,,
batchwise_map_reduce,gemma3:12b,16,F&P Georgia Manufacturing,known_kb_company,"evidence_company,answer_prose",F&P Georgia Manufacturing,1.0,,
batchwise_map_reduce,gemma3:12b,16,Hollingsworth & Vose Co,known_kb_company,evidence_company,Hollingsworth & Vose Co.,1.0,,
batchwise_map_reduce,gemma3:12b,16,Hyundai Motor Group,known_kb_company,"evidence_company,answer_prose",Hyundai Motor Group,1.0,,
batchwise_map_reduce,gemma3:12b,16,Vose Co,known_kb_company,answer_prose,Hollingsworth & Vose Co.,partial,,
batchwise_map_reduce,gemma3:12b,17,Fouts Brothers Fire Equipment,known_kb_company,evidence_company,Fouts Brothers Fire Equipment,1.0,,
batchwise_map_reduce,gemma3:12b,17,Hollingsworth & Vose Co,known_kb_company,evidence_company,Hollingsworth & Vose Co.,1.0,,
batchwise_map_reduce,gemma3:12b,17,Honda Development & Manufacturing,known_kb_company,evidence_company,Honda Development & Manufacturing,1.0,,
batchwise_map_reduce,gemma3:12b,17,Hyundai Motor Group,known_kb_company,"evidence_company,answer_prose",Hyundai Motor Group,1.0,,
batchwise_map_reduce,gemma3:12b,17,Hyundai MOBIS (Georgia),known_kb_company,evidence_company,Hyundai MOBIS (Georgia),1.0,,
batchwise_map_reduce,gemma3:12b,17,Hyundai Transys Georgia Seating Systems,known_kb_company,"evidence_company,answer_prose",Hyundai Transys Georgia Seating Systems,1.0,,
batchwise_map_reduce,gemma3:12b,17,Vose Co,known_kb_company,answer_prose,Hollingsworth & Vose Co.,partial,,
batchwise_map_reduce,gemma3:12b,18,GSC Steel Stamping LLC,known_kb_company,"evidence_company,answer_prose",GSC Steel Stamping LLC,1.0,,
batchwise_map_reduce,gemma3:12b,18,Hyundai MOBIS (Georgia),known_kb_company,evidence_company,Hyundai MOBIS (Georgia),1.0,,
batchwise_map_reduce,gemma3:12b,18,Jefferson Southern Corporation,known_kb_company,"evidence_company,answer_prose",Jefferson Southern Corporation,1.0,,
batchwise_map_reduce,gemma3:12b,19,Archer Aviation Inc,known_kb_company,"evidence_company,answer_prose",Archer Aviation Inc.,1.0,,
batchwise_map_reduce,gemma3:12b,19,Enchem America Inc,known_kb_company,"evidence_company,answer_prose",Enchem America Inc.,1.0,,
batchwise_map_reduce,gemma3:12b,19,EVCO Plastics,known_kb_company,evidence_company,EVCO Plastics,1.0,,
batchwise_map_reduce,gemma3:12b,19,F&P Georgia Manufacturing,known_kb_company,"evidence_company,answer_prose",F&P Georgia Manufacturing,1.0,,
batchwise_map_reduce,gemma3:12b,19,Fanello Industries Inc,known_kb_company,"evidence_company,answer_prose",Fanello Industries Inc.,1.0,,
batchwise_map_reduce,gemma3:12b,19,First American Resources,known_kb_company,evidence_company,First American Resources,1.0,,
batchwise_map_reduce,gemma3:12b,19,ADVICS Manufacturing Georgia LLC,known_kb_company,"evidence_company,answer_prose",ADVICS Manufacturing Georgia LLC,1.0,,
batchwise_map_reduce,gemma3:12b,19,Murata Electronics North America Inc,known_kb_company,"evidence_company,answer_prose",Murata Electronics North America Inc.,1.0,,
batchwise_map_reduce,gemma3:12b,19,Enplas USA Inc,known_kb_company,"evidence_company,answer_prose",Enplas USA Inc.,1.0,,
batchwise_map_reduce,gemma3:12b,19,Continental Tire the Americas LLC,known_kb_company,evidence_company,Continental Tire the Americas LLC,1.0,,
batchwise_map_reduce,gemma3:12b,19,Freudenberg-NOK,known_kb_company,evidence_company,Freudenberg-NOK,1.0,,
batchwise_map_reduce,gemma3:12b,19,Ajin Georgia,known_kb_company,evidence_company,Ajin Georgia,1.0,,
batchwise_map_reduce,gemma3:12b,19,Neaton Rome Inc,known_kb_company,"evidence_company,answer_prose",Neaton Rome Inc.,1.0,,
batchwise_map_reduce,gemma3:12b,19,Apache Mills Inc,known_kb_company,"evidence_company,answer_prose",Apache Mills Inc.,1.0,,
batchwise_map_reduce,gemma3:12b,19,Novelis Inc,known_kb_company,"evidence_company,answer_prose",Novelis Inc.,1.0,,
batchwise_map_reduce,gemma3:12b,19,DaeChang Seat Company,known_kb_company,"evidence_company,answer_prose",DaeChang Seat Company,1.0,,
batchwise_map_reduce,gemma3:12b,19,Americas LLC,misspelled_kb_company,answer_prose,TN Americas Holding Inc.,0.8421,,
batchwise_map_reduce,gemma3:12b,20,F&P Georgia Manufacturing,known_kb_company,"evidence_company,answer_prose",F&P Georgia Manufacturing,1.0,,
batchwise_map_reduce,gemma3:12b,20,Hitachi Astemo Americas Inc,known_kb_company,"evidence_company,answer_prose",Hitachi Astemo Americas Inc.,1.0,,
batchwise_map_reduce,gemma3:12b,20,Hollingsworth & Vose Co,known_kb_company,evidence_company,Hollingsworth & Vose Co.,1.0,,
batchwise_map_reduce,gemma3:12b,20,Honda Development & Manufacturing,known_kb_company,evidence_company,Honda Development & Manufacturing,1.0,,
batchwise_map_reduce,gemma3:12b,20,Hyundai Motor Group,known_kb_company,"evidence_company,answer_prose",Hyundai Motor Group,1.0,,
batchwise_map_reduce,gemma3:12b,20,IMMI,known_kb_company,evidence_company,IMMI,1.0,,
batchwise_map_reduce,gemma3:12b,20,Vose Co,known_kb_company,answer_prose,Hollingsworth & Vose Co.,partial,,
batchwise_map_reduce,gemma3:12b,20,Mercedes-Benz USA LLC,known_kb_company,answer_prose,Mercedes-Benz USA LLC,1.0,,
batchwise_map_reduce,gemma3:12b,21,Grudem,known_kb_company,evidence_company,Grudem,1.0,,
batchwise_map_reduce,gemma3:12b,21,Flambeau Inc,known_kb_company,"evidence_company,answer_prose",Flambeau Inc.,1.0,,
batchwise_map_reduce,gemma3:12b,21,Dinex Emissions Inc,known_kb_company,"evidence_company,answer_prose",Dinex Emissions Inc.,1.0,,
batchwise_map_reduce,gemma3:12b,22,Archer Aviation Inc,known_kb_company,"evidence_company,answer_prose",Archer Aviation Inc.,1.0,,
batchwise_map_reduce,gemma3:12b,22,Arising Industries Inc,known_kb_company,"evidence_company,answer_prose",Arising Industries Inc.,1.0,,
batchwise_map_reduce,gemma3:12b,24,F&P Georgia Manufacturing,known_kb_company,"evidence_company,answer_prose",F&P Georgia Manufacturing,1.0,,
batchwise_map_reduce,gemma3:12b,24,Hitachi Astemo Americas Inc,known_kb_company,"evidence_company,answer_prose",Hitachi Astemo Americas Inc.,1.0,,
batchwise_map_reduce,gemma3:12b,24,Hollingsworth & Vose Co,known_kb_company,evidence_company,Hollingsworth & Vose Co.,1.0,,
batchwise_map_reduce,gemma3:12b,24,Honda Development & Manufacturing,known_kb_company,evidence_company,Honda Development & Manufacturing,1.0,,
batchwise_map_reduce,gemma3:12b,24,IMMI,known_kb_company,evidence_company,IMMI,1.0,,
batchwise_map_reduce,gemma3:12b,24,Vose Co,known_kb_company,answer_prose,Hollingsworth & Vose Co.,partial,,
batchwise_map_reduce,gemma3:12b,25,DAEHAN Solution Georgia LLC,known_kb_company,"evidence_company,answer_prose",DAEHAN Solution Georgia LLC,1.0,,
batchwise_map_reduce,gemma3:12b,25,Daesol Ausys,known_kb_company,evidence_company,Daesol Ausys,1.0,,
batchwise_map_reduce,gemma3:12b,25,DAS Corp,known_kb_company,"evidence_company,answer_prose",DAS Corp.,1.0,,
batchwise_map_reduce,gemma3:12b,25,Freudenberg-NOK,known_kb_company,evidence_company,Freudenberg-NOK,1.0,,
batchwise_map_reduce,gemma3:12b,25,Elan Technology Inc,known_kb_company,"evidence_company,answer_prose",Elan Technology Inc.,1.0,,
batchwise_map_reduce,gemma3:12b,25,Continental Automotive,known_kb_company,evidence_company,Continental Automotive,1.0,,
batchwise_map_reduce,gemma3:12b,25,Ecoplastic Corporation,known_kb_company,"evidence_company,answer_prose",Ecoplastic Corporation,1.0,,
batchwise_map_reduce,gemma3:12b,25,Enchem America Inc,known_kb_company,"evidence_company,answer_prose",Enchem America Inc.,1.0,,
batchwise_map_reduce,gemma3:12b,25,EVCO Plastics,known_kb_company,evidence_company,EVCO Plastics,1.0,,
batchwise_map_reduce,gemma3:12b,25,F&P Georgia Manufacturing,known_kb_company,"evidence_company,answer_prose",F&P Georgia Manufacturing,1.0,,
batchwise_map_reduce,gemma3:12b,25,Fanello Industries Inc,known_kb_company,"evidence_company,answer_prose",Fanello Industries Inc.,1.0,,
batchwise_map_reduce,gemma3:12b,25,First American Resources,known_kb_company,evidence_company,First American Resources,1.0,,
batchwise_map_reduce,gemma3:12b,25,ADVICS Manufacturing Georgia LLC,known_kb_company,"evidence_company,answer_prose",ADVICS Manufacturing Georgia LLC,1.0,,
batchwise_map_reduce,gemma3:12b,25,Enplas USA Inc,known_kb_company,"evidence_company,answer_prose",Enplas USA Inc.,1.0,,
batchwise_map_reduce,gemma3:12b,25,Ajin Georgia,known_kb_company,evidence_company,Ajin Georgia,1.0,,
batchwise_map_reduce,gemma3:12b,25,Apache Mills Inc,known_kb_company,"evidence_company,answer_prose",Apache Mills Inc.,1.0,,
batchwise_map_reduce,gemma3:12b,26,Grudem,known_kb_company,evidence_company,Grudem,1.0,,
batchwise_map_reduce,gemma3:12b,26,Flambeau Inc,known_kb_company,"evidence_company,answer_prose",Flambeau Inc.,1.0,,
batchwise_map_reduce,gemma3:12b,26,Arising Industries Inc,known_kb_company,"evidence_company,answer_prose",Arising Industries Inc.,1.0,,
batchwise_map_reduce,gemma3:12b,26,Dinex Emissions Inc,known_kb_company,"evidence_company,answer_prose",Dinex Emissions Inc.,1.0,,
batchwise_map_reduce,gemma3:12b,26,ACM Georgia LLC,known_kb_company,"evidence_company,answer_prose",ACM Georgia LLC,1.0,,
batchwise_map_reduce,gemma3:12b,26,FOX Factory,known_kb_company,evidence_company,FOX Factory,1.0,,
batchwise_map_reduce,gemma3:12b,26,Fouts Brothers Fire Equipment,known_kb_company,evidence_company,Fouts Brothers Fire Equipment,1.0,,
batchwise_map_reduce,gemma3:12b,26,Ascend Elements,known_kb_company,evidence_company,Ascend Elements,1.0,,
batchwise_map_reduce,gemma3:12b,26,Aspen Aerogels,known_kb_company,evidence_company,Aspen Aerogels,1.0,,
batchwise_map_reduce,gemma3:12b,26,Aurubis,known_kb_company,evidence_company,Aurubis,1.0,,
batchwise_map_reduce,gemma3:12b,26,Dongwon Autopart Technology Georgia LLC,known_kb_company,"evidence_company,answer_prose",Dongwon Autopart Technology Georgia LLC,1.0,,
batchwise_map_reduce,gemma3:12b,26,Beaver Manufacturing Co. Inc,known_kb_company,"evidence_company,answer_prose",Beaver Manufacturing Co. Inc.,1.0,,
batchwise_map_reduce,gemma3:12b,26,AVS,known_kb_company,evidence_company,AVS,1.0,,
batchwise_map_reduce,gemma3:12b,26,Blue Bird Corp,known_kb_company,"evidence_company,answer_prose",Blue Bird Corp.,1.0,,
batchwise_map_reduce,gemma3:12b,26,Blue Ridge Manufacturing,known_kb_company,"evidence_company,answer_prose",Blue Ridge Manufacturing,1.0,,
batchwise_map_reduce,gemma3:12b,26,Dorsett Industries Inc,known_kb_company,"evidence_company,answer_prose",Dorsett Industries Inc.,1.0,,
batchwise_map_reduce,gemma3:12b,26,Boogook Industries,known_kb_company,"evidence_company,answer_prose",Boogook Industries,1.0,,
batchwise_map_reduce,gemma3:12b,26,Big Tex Trailer Manufacturing Inc,known_kb_company,"evidence_company,answer_prose",Big Tex Trailer Manufacturing Inc.,1.0,,
batchwise_map_reduce,gemma3:12b,26,Bonnell Aluminum,known_kb_company,evidence_company,Bonnell Aluminum,1.0,,
batchwise_map_reduce,gemma3:12b,26,Michellin Tread Technologies,misspelled_kb_company,evidence_company,Michelin Tread Technologies,0.9818,,
batchwise_map_reduce,gemma3:12b,26,Continental Automotive,known_kb_company,evidence_company,Continental Automotive,1.0,,
batchwise_map_reduce,gemma3:12b,26,Enchem America Inc,known_kb_company,evidence_company,Enchem America Inc.,1.0,,
batchwise_map_reduce,gemma3:12b,27,JTEKT North America Corp,known_kb_company,"evidence_company,answer_prose",JTEKT North America Corp.,1.0,,
batchwise_map_reduce,gemma3:12b,27,Kautex Inc,known_kb_company,"evidence_company,answer_prose",Kautex Inc.,1.0,,
batchwise_map_reduce,gemma3:12b,27,Flambeau Inc,known_kb_company,"evidence_company,answer_prose",Flambeau Inc.,1.0,,
batchwise_map_reduce,gemma3:12b,27,Arising Industries Inc,known_kb_company,evidence_company,Arising Industries Inc.,1.0,,
batchwise_map_reduce,gemma3:12b,27,Dinex Emissions Inc,known_kb_company,"evidence_company,answer_prose",Dinex Emissions Inc.,1.0,,
batchwise_map_reduce,gemma3:12b,27,ACM Georgia LLC,known_kb_company,"evidence_company,answer_prose",ACM Georgia LLC,1.0,,
batchwise_map_reduce,gemma3:12b,27,Lark United Manufacturing Inc,known_kb_company,"evidence_company,answer_prose",Lark United Manufacturing Inc.,1.0,,
batchwise_map_reduce,gemma3:12b,27,AVS,known_kb_company,evidence_company,AVS,1.0,,
batchwise_map_reduce,gemma3:12b,27,Fouts Brothers Fire Equipment,known_kb_company,evidence_company,Fouts Brothers Fire Equipment,1.0,,
batchwise_map_reduce,gemma3:12b,27,Dongwon Autopart Technology Georgia LLC,known_kb_company,"evidence_company,answer_prose",Dongwon Autopart Technology Georgia LLC,1.0,,
batchwise_map_reduce,gemma3:12b,27,Beaver Manufacturing Co. Inc,known_kb_company,"evidence_company,answer_prose",Beaver Manufacturing Co. Inc.,1.0,,
batchwise_map_reduce,gemma3:12b,27,Blue Bird Corp,known_kb_company,"evidence_company,answer_prose",Blue Bird Corp.,1.0,,
batchwise_map_reduce,gemma3:12b,27,Blue Ridge Manufacturing,known_kb_company,"evidence_company,answer_prose",Blue Ridge Manufacturing,1.0,,
batchwise_map_reduce,gemma3:12b,27,Dorsett Industries Inc,known_kb_company,"evidence_company,answer_prose",Dorsett Industries Inc.,1.0,,
batchwise_map_reduce,gemma3:12b,27,Ecoplastic Corporation,known_kb_company,"evidence_company,answer_prose",Ecoplastic Corporation,1.0,,
batchwise_map_reduce,gemma3:12b,27,Big Tex Trailer Manufacturing Inc,known_kb_company,"evidence_company,answer_prose",Big Tex Trailer Manufacturing Inc.,1.0,,
batchwise_map_reduce,gemma3:12b,27,Duckyang,known_kb_company,evidence_company,Duckyang,1.0,,
batchwise_map_reduce,gemma3:12b,27,Mercedes-Benz USA LLC,known_kb_company,evidence_company,Mercedes-Benz USA LLC,1.0,,
batchwise_map_reduce,gemma3:12b,27,Hwashin,known_kb_company,evidence_company,Hwashin,1.0,,
batchwise_map_reduce,gemma3:12b,28,Freudenberg-NOK,known_kb_company,evidence_company,Freudenberg-NOK,1.0,,
batchwise_map_reduce,gemma3:12b,28,Hyundai Transys Georgia Powertrain,known_kb_company,evidence_company,Hyundai Transys Georgia Powertrain,1.0,,
batchwise_map_reduce,gemma3:12b,28,Peerless-Winsmith Inc,known_kb_company,"evidence_company,answer_prose",Peerless-Winsmith Inc.,1.0,,
batchwise_map_reduce,gemma3:12b,29,Hyundai Motor Group,known_kb_company,"evidence_company,answer_prose",Hyundai Motor Group,1.0,,
batchwise_map_reduce,gemma3:12b,29,Hollingsworth & Vose Co,known_kb_company,evidence_company,Hollingsworth & Vose Co.,1.0,,
batchwise_map_reduce,gemma3:12b,29,Honda Development & Manufacturing,known_kb_company,evidence_company,Honda Development & Manufacturing,1.0,,
batchwise_map_reduce,gemma3:12b,29,Superior Essex Inc,known_kb_company,"evidence_company,answer_prose",Superior Essex Inc.,1.0,,
batchwise_map_reduce,gemma3:12b,29,Suzuki Manufacturing of America Corp,known_kb_company,evidence_company,Suzuki Manufacturing of America Corp.,1.0,,
batchwise_map_reduce,gemma3:12b,29,TDK Components USA Inc,known_kb_company,"evidence_company,answer_prose",TDK Components USA Inc.,1.0,,
batchwise_map_reduce,gemma3:12b,29,TE Connectivity,known_kb_company,evidence_company,TE Connectivity,1.0,,
batchwise_map_reduce,gemma3:12b,29,Teklas USA,known_kb_company,"evidence_company,answer_prose",Teklas USA,1.0,,
batchwise_map_reduce,gemma3:12b,29,Thermal Ceramics Inc,known_kb_company,"evidence_company,answer_prose",Thermal Ceramics Inc.,1.0,,
batchwise_map_reduce,gemma3:12b,29,Thomson Plastics Inc,known_kb_company,"evidence_company,answer_prose",Thomson Plastics Inc.,1.0,,
batchwise_map_reduce,gemma3:12b,29,TI Fluid Systems,known_kb_company,"evidence_company,answer_prose",TI Fluid Systems,1.0,,
batchwise_map_reduce,gemma3:12b,29,Tie Down Engineering,known_kb_company,evidence_company,Tie Down Engineering,1.0,,
batchwise_map_reduce,gemma3:12b,29,TN Americas Holding Inc,known_kb_company,"evidence_company,answer_prose",TN Americas Holding Inc.,1.0,,
batchwise_map_reduce,gemma3:12b,29,Toyota Industries Group (TACG-TICA),known_kb_company,evidence_company,Toyota Industries Group (TACG-TICA),1.0,,
batchwise_map_reduce,gemma3:12b,29,Trenton Pressing,known_kb_company,evidence_company,Trenton Pressing,1.0,,
batchwise_map_reduce,gemma3:12b,29,Wabash National Corp,known_kb_company,"evidence_company,answer_prose",Wabash National Corp.,1.0,,
batchwise_map_reduce,gemma3:12b,29,WIKA USA,known_kb_company,"evidence_company,answer_prose",WIKA USA,1.0,,
batchwise_map_reduce,gemma3:12b,29,Woodbridge Foam Corp,known_kb_company,"evidence_company,answer_prose",Woodbridge Foam Corp.,1.0,,
batchwise_map_reduce,gemma3:12b,29,Woory Industrial Co,known_kb_company,"evidence_company,answer_prose",Woory Industrial Co.,1.0,,
batchwise_map_reduce,gemma3:12b,29,Yachiyo Manufacturing of America LLC,known_kb_company,evidence_company,Yachiyo Manufacturing of America LLC,1.0,,
batchwise_map_reduce,gemma3:12b,29,Yamaha Motor Manufacturing Corp,known_kb_company,"evidence_company,answer_prose",Yamaha Motor Manufacturing Corp.,1.0,,
batchwise_map_reduce,gemma3:12b,29,Vose Co,known_kb_company,answer_prose,Hollingsworth & Vose Co.,partial,,
batchwise_map_reduce,gemma3:12b,29,Suzuki Manufacturing,known_kb_company,answer_prose,Suzuki Manufacturing of America Corp.,partial,,
batchwise_map_reduce,gemma3:12b,29,America Corp,known_kb_company,answer_prose,JTEKT North America Corp.,partial,,
batchwise_map_reduce,gemma3:12b,29,Toyota Industries Group,known_kb_company,answer_prose,Toyota Industries Group (TACG-TICA),1.0,,
batchwise_map_reduce,gemma3:12b,29,Yachiyo Manufacturing,known_kb_company,answer_prose,Yachiyo Manufacturing of America LLC,partial,,
batchwise_map_reduce,gemma3:12b,29,Voestalpine Automotive Body Parts Inc,known_kb_company,answer_prose,Voestalpine Automotive Body Parts Inc.,1.0,,
batchwise_map_reduce,gemma3:12b,31,Dinex Emissions Inc,known_kb_company,"evidence_company,answer_prose",Dinex Emissions Inc.,1.0,,
batchwise_map_reduce,gemma3:12b,31,Ascend Elements,known_kb_company,evidence_company,Ascend Elements,1.0,,
batchwise_map_reduce,gemma3:12b,31,Aspen Aerogels,known_kb_company,evidence_company,Aspen Aerogels,1.0,,
batchwise_map_reduce,gemma3:12b,31,Aurubis,known_kb_company,evidence_company,Aurubis,1.0,,
batchwise_map_reduce,gemma3:12b,31,Beaver Manufacturing Co. Inc,known_kb_company,"evidence_company,answer_prose",Beaver Manufacturing Co. Inc.,1.0,,
batchwise_map_reduce,gemma3:12b,31,AVS,known_kb_company,evidence_company,AVS,1.0,,
batchwise_map_reduce,gemma3:12b,31,Blue Bird Corp,known_kb_company,"evidence_company,answer_prose",Blue Bird Corp.,1.0,,
batchwise_map_reduce,gemma3:12b,31,Blue Ridge Manufacturing,known_kb_company,"evidence_company,answer_prose",Blue Ridge Manufacturing,1.0,,
batchwise_map_reduce,gemma3:12b,31,Constellium Automotive USA,known_kb_company,"evidence_company,answer_prose",Constellium Automotive USA,1.0,,
batchwise_map_reduce,gemma3:12b,31,DAESOL Solution Georgia LLC,misspelled_kb_company,evidence_company,DAEHAN Solution Georgia LLC,0.8696,,
batchwise_map_reduce,gemma3:12b,31,Daesol Ausys,known_kb_company,evidence_company,Daesol Ausys,1.0,,
batchwise_map_reduce,gemma3:12b,31,Enchem America Inc,known_kb_company,evidence_company,Enchem America Inc.,1.0,,
batchwise_map_reduce,gemma3:12b,31,SungEel Recycling Park Georgia,known_kb_company,evidence_company,SungEel Recycling Park Georgia,1.0,,
batchwise_map_reduce,gemma3:12b,31,Ecoplastic America Corporation,known_kb_company,answer_prose,Ecoplastic America Corporation,1.0,,
batchwise_map_reduce,gemma3:12b,31,Erdrich USA Inc,known_kb_company,answer_prose,Erdrich USA Inc.,1.0,,
batchwise_map_reduce,gemma3:12b,31,Global Powertrain Systems LLC,known_kb_company,answer_prose,Global Powertrain Systems LLC,1.0,,
batchwise_map_reduce,gemma3:12b,32,Duckyang,known_kb_company,evidence_company,Duckyang,1.0,,
batchwise_map_reduce,gemma3:12b,32,GSC Steel Stamping LLC,known_kb_company,"evidence_company,answer_prose",GSC Steel Stamping LLC,1.0,,
batchwise_map_reduce,gemma3:12b,32,Hitachi Astemo Americas Inc,known_kb_company,"evidence_company,answer_prose",Hitachi Astemo Americas Inc.,1.0,,
batchwise_map_reduce,gemma3:12b,32,Hollingsworth & Vose Co,known_kb_company,evidence_company,Hollingsworth & Vose Co.,1.0,,
batchwise_map_reduce,gemma3:12b,32,Honda Development & Manufacturing,known_kb_company,evidence_company,Honda Development & Manufacturing,1.0,,
batchwise_map_reduce,gemma3:12b,32,Hyundai Motor Group,known_kb_company,"evidence_company,answer_prose",Hyundai Motor Group,1.0,,
batchwise_map_reduce,gemma3:12b,32,Hyundai Transys Georgia Powertrain,known_kb_company,evidence_company,Hyundai Transys Georgia Powertrain,1.0,,
batchwise_map_reduce,gemma3:12b,32,IMMI,known_kb_company,evidence_company,IMMI,1.0,,
batchwise_map_reduce,gemma3:12b,32,Racemark International LLC,known_kb_company,"evidence_company,answer_prose",Racemark International LLC,1.0,,
batchwise_map_reduce,gemma3:12b,32,WIKA USA,known_kb_company,"evidence_company,answer_prose",WIKA USA,1.0,,
batchwise_map_reduce,gemma3:12b,32,Woory Industrial Co,known_kb_company,"evidence_company,answer_prose",Woory Industrial Co.,1.0,,
batchwise_map_reduce,gemma3:12b,32,Yamaha Motor Manufacturing Corp,known_kb_company,"evidence_company,answer_prose",Yamaha Motor Manufacturing Corp.,1.0,,
batchwise_map_reduce,gemma3:12b,32,ZF Gainesville LLC,known_kb_company,"evidence_company,answer_prose",ZF Gainesville LLC,1.0,,
batchwise_map_reduce,gemma3:12b,32,Vose Co,known_kb_company,answer_prose,Hollingsworth & Vose Co.,partial,,
batchwise_map_reduce,gemma3:12b,33,Jefferson Southern Corporation,known_kb_company,"evidence_company,answer_prose",Jefferson Southern Corporation,1.0,,
batchwise_map_reduce,gemma3:12b,33,"Joon Georgia, Inc",known_kb_company,evidence_company,"Joon Georgia, Inc.",1.0,,
batchwise_map_reduce,gemma3:12b,33,KTX America Corporation,known_kb_company,"evidence_company,answer_prose",KTX America Corporation,1.0,,
batchwise_map_reduce,gemma3:12b,33,Kumho Tire USA Inc,known_kb_company,"evidence_company,answer_prose",Kumho Tire USA Inc.,1.0,,
batchwise_map_reduce,gemma3:12b,34,Freudenberg-NOK,known_kb_company,evidence_company,Freudenberg-NOK,1.0,,
batchwise_map_reduce,gemma3:12b,34,Hyundai Transys Georgia Powertrain,known_kb_company,evidence_company,Hyundai Transys Georgia Powertrain,1.0,,
batchwise_map_reduce,gemma3:12b,34,Novelis Inc,known_kb_company,"evidence_company,answer_prose",Novelis Inc.,1.0,,
batchwise_map_reduce,gemma3:12b,34,Peerless-Winsmith Inc,known_kb_company,"evidence_company,answer_prose",Peerless-Winsmith Inc.,1.0,,
batchwise_map_reduce,gemma3:12b,35,Freudenberg-NOK,known_kb_company,evidence_company,Freudenberg-NOK,1.0,,
batchwise_map_reduce,gemma3:12b,35,Hyundai Transys Georgia Powertrain,known_kb_company,evidence_company,Hyundai Transys Georgia Powertrain,1.0,,
batchwise_map_reduce,gemma3:12b,35,Novelis Inc,known_kb_company,"evidence_company,answer_prose",Novelis Inc.,1.0,,
batchwise_map_reduce,gemma3:12b,35,Peerless-Winsmith Inc,known_kb_company,"evidence_company,answer_prose",Peerless-Winsmith Inc.,1.0,,
batchwise_map_reduce,gemma3:12b,35,ZF Gainesville LLC,known_kb_company,"evidence_company,answer_prose",ZF Gainesville LLC,1.0,,
batchwise_map_reduce,gemma3:12b,36,Fouts Brothers Fire Equipment,known_kb_company,evidence_company,Fouts Brothers Fire Equipment,1.0,,
batchwise_map_reduce,gemma3:12b,36,F&P Georgia Manufacturing,known_kb_company,"evidence_company,answer_prose",F&P Georgia Manufacturing,1.0,,
batchwise_map_reduce,gemma3:12b,36,Neaton Rome Inc,known_kb_company,"evidence_company,answer_prose",Neaton Rome Inc.,1.0,,
batchwise_map_reduce,gemma3:12b,36,Hitachi Astemo,known_kb_company,evidence_company,Hitachi Astemo,1.0,,
batchwise_map_reduce,gemma3:12b,36,Hwashin,known_kb_company,evidence_company,Hwashin,1.0,,
batchwise_map_reduce,gemma3:12b,36,Hyundai & LG Energy Solution (LGES),known_kb_company,evidence_company,Hyundai & LG Energy Solution (LGES),1.0,,
batchwise_map_reduce,gemma3:12b,36,IMS Gear Georgia Inc,known_kb_company,"evidence_company,answer_prose",IMS Gear Georgia Inc.,1.0,,
batchwise_map_reduce,gemma3:12b,36,Hyundai Industrial Co,known_kb_company,"evidence_company,answer_prose",Hyundai Industrial Co.,1.0,,
batchwise_map_reduce,gemma3:12b,36,KTX America Corporation,known_kb_company,evidence_company,KTX America Corporation,1.0,,
batchwise_map_reduce,gemma3:12b,36,Kyungshin America Corp,known_kb_company,"evidence_company,answer_prose",Kyungshin America Corp.,1.0,,
batchwise_map_reduce,gemma3:12b,36,Hyundai MOBIS (Georgia),known_kb_company,evidence_company,Hyundai MOBIS (Georgia),1.0,,
batchwise_map_reduce,gemma3:12b,36,Lear Corporation,known_kb_company,"evidence_company,answer_prose",Lear Corporation,1.0,,
batchwise_map_reduce,gemma3:12b,36,Hyundai Transys Georgia Seating Systems,known_kb_company,"evidence_company,answer_prose",Hyundai Transys Georgia Seating Systems,1.0,,
batchwise_map_reduce,gemma3:12b,36,Jefferson Southern Corp,known_kb_company,answer_prose,Jefferson Southern Corp.,1.0,,
batchwise_map_reduce,gemma3:12b,37,Freudenberg-NOK,known_kb_company,evidence_company,Freudenberg-NOK,1.0,,
